ticker,yahoo_symbol,status,reason,n_rows,first_date,last_date,expected_sessions,completeness,in_fincall,fincall_calls,in_maec,maec_calls
UFCS,UFCS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,9
UFI,UFI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
UFPI,UFPI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
UFS,UFS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
UHS,UHS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
UIHC,UIHC,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ULTA,ULTA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
ULTI,ULTI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
UMBF,UMBF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
UMPQ,UMPQ,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
UNFI,UNFI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
UNH,UNH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
UNM,UNM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
UNP,UNP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,2
UNT,UNT,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
UPS,UPS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,False,0
URBN,URBN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,False,0
URI,URI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,False,0
USB,USB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,3
UTHR,UTHR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
UTX,UTX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
UVE,UVE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
V,V,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
VAC,VAC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
VAR,VAR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
VECO,VECO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
VFC,VFC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,6
VG,VG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
VIAB,VIAB,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
VIAV,VIAV,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
VICR,VICR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
VLO,VLO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
VLY,VLY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
VMC,VMC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,3
VMI,VMI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
VNT,VNT,ok,,444,2020-09-24,2022-06-29,444,1.0,True,2,False,0
VRA,VRA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
VRSK,VRSK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
VRSN,VRSN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,9
VRTS,VRTS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
VRTU,VRTU,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
VRTV,VRTV,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
VRTX,VRTX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,1
VSAT,VSAT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
VSH,VSH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
VSI,VSI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
VSTO,VSTO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
VTR,VTR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,2
VTRS,VTRS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,False,0
VVC,VVC,ok,,2002,2014-06-02,2022-06-29,2035,0.9838,False,0,True,1
VVI,VVI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
VZ,VZ,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,8
WAB,WAB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,3
WAGE,WAGE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
WAT,WAT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,True,1
WBA,WBA,ok,,2036,2014-06-02,2022-06-30,2036,1.0,True,10,True,3
WBS,WBS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
WCG,WCG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
WD,WD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
WDC,WDC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,5
WDR,WDR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
WEC,WEC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WELL,WELL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WEN,WEN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WEX,WEX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
WFC,WFC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,4
WGL,WGL,ok,,1032,2014-06-02,2018-07-06,1033,0.999,False,0,True,1
WHR,WHR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,False,0
WING,WING,ok,,1775,2015-06-12,2022-06-29,1775,1.0,False,0,True,3
WIRE,WIRE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
WLH,WLH,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
WLTW,WLTW,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
WM,WM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WMB,WMB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,3,True,3
WMT,WMT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,4
WNC,WNC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WOR,WOR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
WPG,WPG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
WPX,WPX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
WRB,WRB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
WRI,WRI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
WRK,WRK,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
WRLD,WRLD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
WSM,WSM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
WSO,WSO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
WSR,WSR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WST,WST,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,1
WTFC,WTFC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WTR,WTR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
WTS,WTS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
WU,WU,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,2
WWD,WWD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
WWE,WWE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
WWW,WWW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
WY,WY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,6
WYND,WYND,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
WYNN,WYNN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
X,X,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,True,7,True,1
XEL,XEL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,3
XL,XL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
XLNX,XLNX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
XOM,XOM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
XOXO,XOXO,ok,,1149,2014-06-02,2018-12-21,1150,0.9991,False,0,True,5
XRAY,XRAY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,4
XRX,XRX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
XYL,XYL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
YUM,YUM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ZBH,ZBH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ZBRA,ZBRA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,6
ZEUS,ZEUS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
ZION,ZION,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,1
ZTS,ZTS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,1
ZUMZ,ZUMZ,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
