call_id,ticker,date,split,horizon,y_true,y_pred,y_persistence
HD_2022_Q1_20220517,HD,2022-05-17,test,7,-3.79312822066948,-4.129972,-3.956977726422436
HON_2022_Q1_20220429,HON,2022-04-29,test,7,-3.6983284846665927,-4.23859,-4.228113026858929
LOW_2022_Q1_20220518,LOW,2022-05-18,test,7,-3.575134435065202,-4.334858,-4.105869603027927
META_2022_Q1_20220427,META,2022-04-27,test,7,-2.6059695761518795,-4.287852,-3.32573817181608
MPC_2022_Q1_20220503,MPC,2022-05-03,test,7,-3.4691831478010915,-4.235093,-3.733264049052015
MSFT_2022_Q3_20220426,MSFT,2022-04-26,test,7,-3.393005911783144,-3.794085,-3.8602446069307113
NEM_2022_Q1_20220422,NEM,2022-04-22,test,7,-4.2007142884485,-3.678772,-3.548604520441323
O_2022_Q1_20220505,O,2022-05-05,test,7,-3.866336201954348,-3.827752,-3.914286675787971
PG_2022_Q3_20220420,PG,2022-04-20,test,7,-4.178018424960265,-4.558166,-4.841533406103842
PM_2022_Q1_20220421,PM,2022-04-21,test,7,-4.227592101205971,-3.919783,-4.828229635840547
SPGI_2022_Q1_20220503,SPGI,2022-05-03,test,7,-3.81360384826579,-4.040576,-4.025294416913195
SRE_2022_Q1_20220505,SRE,2022-05-05,test,7,-4.055476557930814,-4.33676,-4.218788058493233
TMO_2022_Q1_20220428,TMO,2022-04-28,test,7,-3.467245256803248,-4.178834,-3.653666714066152
TSLA_2022_Q1_20220420,TSLA,2022-04-20,test,7,-3.091789975852357,-4.309624,-3.3738285785917017
UNH_2022_Q1_20220414,UNH,2022-04-14,test,7,-4.238996389342155,-4.162388,-4.305189815249346
UNP_2022_Q1_20220421,UNP,2022-04-21,test,7,-3.9904889506398544,-4.024832,-4.693313988580496
VLO_2022_Q1_20220426,VLO,2022-04-26,test,7,-3.5300490733246166,-3.964486,-3.632863128142717
WELL_2022_Q1_20220511,WELL,2022-05-10,test,7,-4.546167616789876,-4.230169,-4.858473920689538
WFC_2022_Q1_20220414,WFC,2022-04-14,test,7,-3.7659106995908527,-4.267768,-4.422267841313527
XEL_2022_Q1_20220428,XEL,2022-04-28,test,7,-4.171175647585174,-4.366072,-4.91856910661355
ABT_2022_Q2_20220720,ABT,2022-07-20,test,7,-4.386416029174696,-4.262524,-4.016427945577743
ADP_2022_Q4_20220727,ADP,2022-07-27,test,7,-3.687262561088676,-3.813372,-4.109394837476652
AMD_2022_Q2_20220802,AMD,2022-08-02,test,7,-3.3958761263960966,-4.007238,-3.724002041781076
AMT_2022_Q2_20220728,AMT,2022-07-28,test,7,-4.186361513232745,-4.190077,-3.9583259306263865
BAC_2022_Q2_20220718,BAC,2022-07-18,test,7,-4.174906994873558,-4.129156,-3.4974141350436034
CAT_2022_Q2_20220802,CAT,2022-08-02,test,7,-3.721076897837377,-4.106259,-3.769241432226383
COP_2022_Q2_20220804,COP,2022-08-04,test,7,-3.983539247978943,-3.7604,-3.74613994718906
CSGP_2022_Q2_20220726,CSGP,2022-07-26,test,7,-2.973758663945404,-4.014957,-4.048293209881712
DE_2022_Q3_20220819,DE,2022-08-19,test,7,-4.340149635792329,-4.540514,-4.252232102841417
GE_2022_Q2_20220726,GE,2022-07-26,test,7,-3.955532070598724,-4.169064,-4.140902452928923
HD_2022_Q2_20220816,HD,2022-08-16,test,7,-3.899211529554498,-4.203765,-4.364710861880374
HON_2022_Q2_20220728,HON,2022-07-28,test,7,-4.199438893798711,-4.13271,-4.45324698862628
LOW_2022_Q2_20220817,LOW,2022-08-17,test,7,-4.455567636207695,-4.16029,-3.8991642396710287
META_2022_Q2_20220727,META,2022-07-27,test,7,-3.5103402442904925,-4.134127,-3.022401639914444
MPC_2022_Q2_20220802,MPC,2022-08-02,test,7,-3.84369225912512,-4.154534,-3.9627850991181455
MSFT_2022_Q4_20220726,MSFT,2022-07-26,test,7,-3.683102595922239,-3.824234,-4.15501862617704
NEM_2022_Q2_20220725,NEM,2022-07-25,test,7,-3.016238234300697,-3.721774,-3.881690868751616
O_2022_Q2_20220804,O,2022-08-04,test,7,-5.461822202480027,-3.612776,-4.384746074530141
PG_2022_Q4_20220729,PG,2022-07-29,test,7,-3.61286507244138,-4.41083,-4.537531780926143
PM_2022_Q2_20220721,PM,2022-07-21,test,7,-4.207467907200164,-4.448662,-4.088035244129832
SPGI_2022_Q2_20220802,SPGI,2022-08-02,test,7,-3.9573584658097753,-4.219998,-4.095022747329145
SRE_2022_Q2_20220804,SRE,2022-08-04,test,7,-4.498136279118041,-4.088818,-4.608272892333034
TMO_2022_Q2_20220728,TMO,2022-07-28,test,7,-4.438387245131547,-3.914308,-3.658332929430307
TSLA_2022_Q2_20220720,TSLA,2022-07-20,test,7,-3.1283755105265496,-3.71853,-4.807569492669287
UNH_2022_Q2_20220715,UNH,2022-07-15,test,7,-3.6629268042620766,-4.108958,-4.352614644301314
UNP_2022_Q2_20220721,UNP,2022-07-21,test,7,-4.442076281159628,-4.0547,-4.163587819240133
VLO_2022_Q2_20220728,VLO,2022-07-28,test,7,-3.8718890710452927,-3.956243,-3.4903488175246102
WELL_2022_Q2_20220810,WELL,2022-08-10,test,7,-4.171399833671792,-4.145276,-4.29110982728943
WFC_2022_Q2_20220715,WFC,2022-07-15,test,7,-3.7628065059476192,-4.010115,-4.623968069312605
XEL_2022_Q2_20220728,XEL,2022-07-28,test,7,-4.497576943507214,-4.285974,-4.588721907585074
ABT_2022_Q3_20221019,ABT,2022-10-19,test,7,-3.552787726328228,-4.325143,-4.060485516217508
ADP_2023_Q1_20221026,ADP,2022-10-26,test,7,-4.095202064700066,-3.771368,-4.210260946268754
AMD_2022_Q3_20221101,AMD,2022-11-01,test,7,-2.850231994798521,-3.994723,-3.402131754925616
AMT_2022_Q3_20221027,AMT,2022-10-27,test,7,-4.172775203832423,-4.1549,-3.62916718722297
BAC_2022_Q3_20221017,BAC,2022-10-17,test,7,-3.5747270591652573,-3.965728,-3.590078672392909
CAT_2022_Q3_20221027,CAT,2022-10-27,test,7,-3.493184282917974,-4.123357,-3.788077014056617
COP_2022_Q3_20221103,COP,2022-11-03,test,7,-3.2605615287495784,-3.612572,-4.483860544509873
CSGP_2022_Q3_20221025,CSGP,2022-10-25,test,7,-3.4964354272887457,-3.80594,-3.8081146662773016
DE_2022_Q4_20221123,DE,2022-11-23,test,7,-4.07609973882518,-4.42699,-4.935422168750901
GE_2022_Q3_20221025,GE,2022-10-25,test,7,-4.1058306992078535,-4.169608,-4.057144198667059
HD_2022_Q3_20221115,HD,2022-11-15,test,7,-4.385350023034538,-4.198613,-3.390323102320507
HON_2022_Q3_20221027,HON,2022-10-27,test,7,-3.9438507725760856,-3.974585,-4.350362696872782
LOW_2022_Q3_20221116,LOW,2022-11-16,test,7,-3.952668056901201,-3.952955,-3.371867592974428
META_2022_Q3_20221026,META,2022-10-26,test,7,-2.43770823519552,-4.034754,-3.452755221251357
MPC_2022_Q3_20221101,MPC,2022-11-01,test,7,-3.558216541291253,-3.886974,-4.9045338255029405
MSFT_2023_Q1_20221025,MSFT,2022-10-25,test,7,-3.4412077191193915,-3.709338,-4.175256737456231
NEM_2022_Q3_20221101,NEM,2022-11-01,test,7,-3.0556589024343253,-3.627669,-4.056690669309285
O_2022_Q3_20221103,O,2022-11-03,test,7,-4.337465670680702,-3.57871,-4.332113375337747
PG_2023_Q1_20221019,PG,2022-10-19,test,7,-4.81480833499345,-4.359366,-4.686512562298877
PM_2022_Q3_20221020,PM,2022-10-20,test,7,-4.238987327030467,-4.357408,-4.34412943043815
SPGI_2022_Q3_20221027,SPGI,2022-10-27,test,7,-3.959212879113221,-4.21108,-4.0430706071511855
SRE_2022_Q3_20221103,SRE,2022-11-03,test,7,-3.8437474803043576,-4.262433,-4.615896565050424
TMO_2022_Q3_20221026,TMO,2022-10-26,test,7,-3.800478214485734,-3.693255,-3.663053571041595
TSLA_2022_Q3_20221019,TSLA,2022-10-19,test,7,-3.339191429486754,-3.983357,-3.1859637219110577
UNH_2022_Q3_20221014,UNH,2022-10-14,test,7,-4.648418863175024,-4.04336,-4.226998727102163
UNP_2022_Q3_20221020,UNP,2022-10-20,test,7,-3.565954298488769,-4.055212,-4.181227704269568
VLO_2022_Q3_20221025,VLO,2022-10-25,test,7,-3.873739226228053,-3.918485,-3.48409684117005
WELL_2022_Q3_20221108,WELL,2022-11-08,test,7,-3.3101183112228583,-3.909584,-3.82508619231147
WFC_2022_Q3_20221014,WFC,2022-10-14,test,7,-4.167145442599364,-3.876115,-3.7628116106562417
XEL_2022_Q3_20221027,XEL,2022-10-27,test,7,-4.331878408688452,-4.349733,-4.25714873770322
AAPL_2019_Q1_20190129,AAPL,2019-01-29,train,15,-3.95430769941865,,-4.202423560368143
AAPL_2019_Q2_20190430,AAPL,2019-04-30,train,15,-3.722098095285808,,-4.715001224700384
AAPL_2019_Q3_20190730,AAPL,2019-07-30,val,15,-3.726756021881411,,-4.652651577495122
AAPL_2019_Q4_20191030,AAPL,2019-10-30,val,15,-4.585297310754778,,-4.487321367819634
AAPL_2020_Q1_20200128,AAPL,2020-01-28,train,15,-3.995856474481412,,-4.227639700514169
AAPL_2020_Q2_20200430,AAPL,2020-04-30,val,15,-4.3188410918393165,,-3.803102038280501
AAPL_2020_Q3_20200730,AAPL,2020-07-30,train,15,-3.5121169744561147,,-4.04884201191039
AAPL_2020_Q4_20201029,AAPL,2020-10-29,train,15,-3.777632594213197,,-3.659927347270632
AAPL_2021_Q1_20210127,AAPL,2021-01-27,train,15,-4.129877669112851,,-3.859965158267065
AAPL_2021_Q2_20210428,AAPL,2021-04-28,train,15,-4.149172500486627,,-4.293336820181386
AAPL_2021_Q3_20210727,AAPL,2021-07-27,val,15,-4.810014019530324,,-4.21566087230226
AAPL_2021_Q4_20211028,AAPL,2021-10-28,train,15,-4.41748736243144,,-4.651022840571594
ABBV_2018_Q4_20190125,ABBV,2019-01-25,val,15,-3.824972532400399,,-3.886653605914541
ABBV_2019_Q1_20190425,ABBV,2019-04-25,train,15,-4.714456722188914,,-4.618071449064163
ABBV_2019_Q2_20190726,ABBV,2019-07-26,train,15,-4.560743988127382,,-4.671066588586337
ABBV_2019_Q3_20191101,ABBV,2019-11-01,train,15,-4.243509242177122,,-4.739430152909506
ABBV_2019_Q4_20200207,ABBV,2020-02-07,train,15,-3.7100996922030167,,-4.217246215100349
ABBV_2020_Q1_20200501,ABBV,2020-05-01,train,15,-3.9802499033976586,,-3.951612314688294
ABBV_2020_Q2_20200731,ABBV,2020-07-31,train,15,-4.423687174115899,,-4.46200869720033
ABBV_2020_Q3_20201030,ABBV,2020-10-30,train,15,-3.676326135232896,,-4.428293047499033
ABBV_2020_Q4_20210203,ABBV,2021-02-03,train,15,-4.204240167063024,,-4.0072155630547925
ABBV_2021_Q1_20210430,ABBV,2021-04-30,train,15,-4.572438067365661,,-4.8602586291555445
ABBV_2021_Q2_20210730,ABBV,2021-07-30,train,15,-4.462676314117804,,-5.0826372038127
ABBV_2021_Q3_20211029,ABBV,2021-10-29,val,15,-4.369113329617116,,-4.661203771025295
ACN_2019_Q2_20190328,ACN,2019-03-28,train,15,-4.329192459491976,,-4.877819048397994
ACN_2019_Q3_20190627,ACN,2019-06-27,train,15,-5.011055676490648,,-4.959850208232031
ACN_2019_Q4_20190926,ACN,2019-09-26,train,15,-4.361299881707634,,-4.320163275615959
ACN_2020_Q1_20191219,ACN,2019-12-19,val,15,-4.781141597074394,,-4.944820435326484
ACN_2020_Q2_20200319,ACN,2020-03-19,train,15,-2.8386340949886564,,-2.9133955817729715
ACN_2020_Q3_20200625,ACN,2020-06-25,train,15,-3.838258094662154,,-3.721584352277516
ACN_2020_Q4_20200924,ACN,2020-09-24,train,15,-3.794771994014419,,-4.011903415661576
ACN_2021_Q1_20201217,ACN,2020-12-17,train,15,-3.925517093362717,,-4.722347876264742
ACN_2021_Q2_20210318,ACN,2021-03-18,val,15,-4.388754957677097,,-4.03898021399572
ACN_2021_Q3_20210624,ACN,2021-06-24,train,15,-4.8304023259423525,,-4.942697768300753
ACN_2021_Q4_20210923,ACN,2021-09-23,train,15,-4.2599034846549895,,-4.792633883202896
ACN_2022_Q1_20211216,ACN,2021-12-16,train,15,-3.638992595881952,,-4.052852882473496
ADBE_2019_Q1_20190314,ADBE,2019-03-14,train,15,-4.186595568312021,,-4.606978470128751
ADBE_2019_Q2_20190618,ADBE,2019-06-18,val,15,-3.9033270079290543,,-4.038263336035626
ADBE_2019_Q3_20190917,ADBE,2019-09-17,train,15,-4.1276291672012695,,-4.427908114087714
ADBE_2019_Q4_20191212,ADBE,2019-12-12,val,15,-4.487407699343052,,-4.690355724398737
ADBE_2020_Q1_20200312,ADBE,2020-03-12,train,15,-2.6211918610629974,,-3.0161157035249384
ADBE_2020_Q2_20200611,ADBE,2020-06-11,train,15,-3.985355253959341,,-4.051304703986084
ADBE_2020_Q3_20200915,ADBE,2020-09-15,val,15,-3.79592550477519,,-3.291092983286372
ADBE_2020_Q4_20201210,ADBE,2020-12-10,val,15,-4.492680857578704,,-4.491776465738808
ADBE_2021_Q1_20210323,ADBE,2021-03-23,val,15,-4.264626156959787,,-3.722206263089079
ADBE_2021_Q2_20210617,ADBE,2021-06-17,train,15,-4.72097685410918,,-4.09525170065084
ADBE_2021_Q3_20210921,ADBE,2021-09-21,val,15,-4.012271278136601,,-4.493298656096357
ADBE_2021_Q4_20211216,ADBE,2021-12-16,val,15,-3.4661889673381654,,-3.3343756520959724
AEP_2018_Q4_20190124,AEP,2019-01-24,val,15,-4.750361740933381,,-4.498125203285517
AEP_2019_Q1_20190425,AEP,2019-04-25,train,15,-4.532820621904904,,-5.098069195759764
AEP_2019_Q2_20190725,AEP,2019-07-25,train,15,-4.711850709010398,,-4.91860096736314
AEP_2019_Q3_20191024,AEP,2019-10-24,train,15,-4.564897103371103,,-5.053789871750048
AEP_2019_Q4_20200220,AEP,2020-02-20,val,15,-3.4930854886576226,,-4.961771238836904
AEP_2020_Q1_20200506,AEP,2020-05-06,val,15,-3.905923866600664,,-3.900923674753877
AEP_2020_Q2_20200806,AEP,2020-08-06,val,15,-4.2278684960466855,,-3.9725116531646334
AEP_2020_Q3_20201022,AEP,2020-10-22,train,15,-4.495242222377906,,-4.494040302708377
AEP_2020_Q4_20210225,AEP,2021-02-25,train,15,-4.257897897635317,,-4.295006465552794
AEP_2021_Q1_20210422,AEP,2021-04-22,train,15,-4.747001000670212,,-5.012930750968279
AEP_2021_Q2_20210722,AEP,2021-07-22,val,15,-4.775054917233724,,-4.831593121392565
AEP_2021_Q3_20211028,AEP,2021-10-28,val,15,-4.650806008874161,,-4.856078388058664
APD_2019_Q1_20190125,APD,2019-01-25,train,15,-4.433346725213755,,-4.212931724430482
APD_2019_Q2_20190424,APD,2019-04-24,val,15,-4.174726043044254,,-5.192404740312377
APD_2019_Q3_20190725,APD,2019-07-25,val,15,-4.285170294983054,,-4.91327990176188
APD_2019_Q4_20191107,APD,2019-11-07,train,15,-4.330605680691137,,-4.299003462355744
APD_2020_Q1_20200124,APD,2020-01-24,train,15,-4.141285810062972,,-4.458384805124581
APD_2020_Q2_20200423,APD,2020-04-23,val,15,-4.031257119706084,,-3.3255201324470325
APD_2020_Q3_20200723,APD,2020-07-23,train,15,-4.4317581851648615,,-4.099519219801924
APD_2020_Q4_20201111,APD,2020-11-11,train,15,-3.47883512640105,,-3.861098267372797
APD_2021_Q1_20210204,APD,2021-02-04,train,15,-3.919142158232764,,-4.074512608321748
APD_2021_Q2_20210510,APD,2021-05-10,train,15,-4.430581807019021,,-4.653960463794802
APD_2021_Q3_20210809,APD,2021-08-09,train,15,-4.123006606118948,,-4.94259937230939
APD_2021_Q4_20211104,APD,2021-11-04,train,15,-4.547975533485518,,-4.470693019015502
AVGO_2019_Q1_20190314,AVGO,2019-03-14,val,15,-3.7723635433542304,,-4.386558368999991
AVGO_2019_Q2_20190613,AVGO,2019-06-13,train,15,-3.667489658977574,,-3.933974755283349
AVGO_2019_Q3_20190912,AVGO,2019-09-12,train,15,-4.354478684628037,,-3.84123671398156
AVGO_2019_Q4_20191212,AVGO,2019-12-12,train,15,-4.176639698110213,,-4.428949533914514
AVGO_2020_Q1_20200312,AVGO,2020-03-12,train,15,-2.36376860951424,,-3.084339129692326
AVGO_2020_Q2_20200604,AVGO,2020-06-04,train,15,-3.658683673394375,,-3.87630984903345
AVGO_2020_Q3_20200903,AVGO,2020-09-03,train,15,-3.972736611435198,,-3.815289968235252
AVGO_2020_Q4_20201210,AVGO,2020-12-10,train,15,-4.1983472551064684,,-4.353652804102294
AVGO_2021_Q1_20210304,AVGO,2021-03-04,train,15,-3.482060396726858,,-3.635358045029119
AVGO_2021_Q2_20210603,AVGO,2021-06-03,train,15,-4.445694098176247,,-4.235412642664481
AVGO_2021_Q3_20210902,AVGO,2021-09-02,train,15,-4.633986402929194,,-4.528875666973514
AVGO_2021_Q4_20211209,AVGO,2021-12-09,train,15,-3.653531001289502,,-3.982655958220301
AXP_2018_Q4_20190117,AXP,2019-01-17,train,15,-5.059214443712613,,-4.3182453783562496
AXP_2019_Q1_20190418,AXP,2019-04-18,train,15,-4.606266503411652,,-4.872611668742596
AXP_2019_Q2_20190719,AXP,2019-07-19,train,15,-4.285363072911849,,-5.108943689537365
AXP_2019_Q3_20191018,AXP,2019-10-18,train,15,-4.445228376662237,,-4.372362487718465
AXP_2019_Q4_20200124,AXP,2020-01-24,val,15,-4.196282467883588,,-4.744733939261148
AXP_2020_Q1_20200424,AXP,2020-04-24,val,15,-3.120245627225187,,-2.9574036716670404
AXP_2020_Q2_20200724,AXP,2020-07-24,train,15,-4.0509684878105165,,-3.973011905426677
AXP_2020_Q3_20201023,AXP,2020-10-23,val,15,-2.814760663330627,,-4.087526559813851
AXP_2020_Q4_20210126,AXP,2021-01-26,train,15,-3.829267035386176,,-3.9171756367205375
AXP_2021_Q1_20210423,AXP,2021-04-23,val,15,-4.128566619004999,,-4.52569461569944
AXP_2021_Q2_20210723,AXP,2021-07-23,train,15,-4.708628253874496,,-3.954616965838012
AXP_2021_Q3_20211022,AXP,2021-10-22,train,15,-3.97209028834762,,-4.0885072786308765
BA_2018_Q4_20190130,BA,2019-01-30,train,15,-3.995263510791887,,-4.293674425390722
BA_2019_Q1_20190424,BA,2019-04-24,train,15,-4.051273618363997,,-4.006915678033069
BA_2019_Q2_20190724,BA,2019-07-24,train,15,-4.04304880788581,,-4.126336548561832
BA_2019_Q3_20191023,BA,2019-10-23,train,15,-4.0299531543856775,,-3.853803763852702
BA_2019_Q4_20200129,BA,2020-01-29,train,15,-4.133401275338554,,-4.07565361332958
BA_2020_Q1_20200429,BA,2020-04-29,train,15,-3.023565071107892,,-2.8679825209841967
BA_2020_Q2_20200729,BA,2020-07-29,train,15,-3.5724592392759424,,-3.685041712020375
BA_2020_Q3_20201028,BA,2020-10-28,train,15,-3.0373236450563565,,-3.8293713386415935
BA_2020_Q4_20210127,BA,2021-01-27,train,15,-3.932845509382944,,-4.006242269897779
BA_2021_Q1_20210428,BA,2021-04-28,train,15,-4.074672477345182,,-4.223077140195559
BA_2021_Q2_20210728,BA,2021-07-28,train,15,-3.993220794808576,,-3.679204305911204
BA_2021_Q3_20211027,BA,2021-10-27,train,15,-3.739396918237428,,-4.981176045062802
BKNG_2018_Q4_20190227,BKNG,2019-02-27,val,15,-3.516026022575577,,-4.598489977116776
BKNG_2019_Q1_20190509,BKNG,2019-05-09,train,15,-3.982264107071288,,-4.545551207303133
BKNG_2019_Q2_20190807,BKNG,2019-08-07,train,15,-3.87661611486445,,-4.2281142298281
BKNG_2019_Q3_20191107,BKNG,2019-11-07,train,15,-4.805192020273571,,-3.869958899891312
BKNG_2019_Q4_20200226,BKNG,2020-02-27,train,15,-2.797691382409015,,-3.624366192468775
BKNG_2020_Q1_20200507,BKNG,2020-05-07,train,15,-3.2267091546744497,,-3.4500654145250698
BKNG_2020_Q2_20200806,BKNG,2020-08-06,val,15,-4.450428952147108,,-4.331751585942765
BKNG_2020_Q3_20201105,BKNG,2020-11-05,train,15,-2.934190394423124,,-3.5178980954392323
BKNG_2020_Q4_20210224,BKNG,2021-02-24,train,15,-3.646762853643628,,-4.245287880470172
BKNG_2021_Q1_20210506,BKNG,2021-05-05,train,15,-3.85691634955382,,-3.9990846711290553
BKNG_2021_Q2_20210804,BKNG,2021-08-04,val,15,-3.7644261089002446,,-4.045604546036409
BKNG_2021_Q3_20211103,BKNG,2021-11-03,train,15,-3.693811801141935,,-4.188057285929124
BLK_2018_Q4_20190116,BLK,2019-01-16,train,15,-4.45311042796955,,-3.9221127324235607
BLK_2019_Q1_20190416,BLK,2019-04-16,train,15,-4.21894988152169,,-4.584923585854146
BLK_2019_Q2_20190719,BLK,2019-07-19,val,15,-4.189599008689244,,-4.791802029632196
BLK_2019_Q3_20191015,BLK,2019-10-15,train,15,-4.489079672909992,,-4.118284442815331
BLK_2019_Q4_20200115,BLK,2020-01-15,val,15,-4.298815067059641,,-4.815604936122204
BLK_2020_Q1_20200416,BLK,2020-04-16,train,15,-3.788796927037876,,-2.9320698221510755
BLK_2020_Q2_20200717,BLK,2020-07-17,train,15,-4.299345578796424,,-4.35381703386019
BLK_2020_Q3_20201013,BLK,2020-10-13,train,15,-3.950913502965988,,-4.353474451464529
BLK_2020_Q4_20210114,BLK,2021-01-14,train,15,-3.855936663855194,,-4.5080663338737645
BLK_2021_Q1_20210415,BLK,2021-04-15,train,15,-4.423335173719158,,-4.383928370206504
BLK_2021_Q2_20210714,BLK,2021-07-14,train,15,-4.071467420489864,,-4.412503562277812
BLK_2021_Q3_20211013,BLK,2021-10-13,train,15,-4.283118426843646,,-4.369819304732203
CCI_2018_Q4_20190124,CCI,2019-01-24,val,15,-4.768129904282045,,-4.487887617062651
CCI_2019_Q1_20190418,CCI,2019-04-18,train,15,-4.806704392636767,,-4.677856147852734
CCI_2019_Q2_20190718,CCI,2019-07-18,train,15,-4.231006381781794,,-4.561362684528587
CCI_2019_Q3_20191017,CCI,2019-10-17,train,15,-4.104973233457385,,-4.558709315077893
CCI_2019_Q4_20200227,CCI,2020-02-27,val,15,-2.7257849071265943,,-4.158741905886974
CCI_2020_Q1_20200430,CCI,2020-04-30,val,15,-3.910362932376705,,-3.391451746062794
CCI_2020_Q2_20200730,CCI,2020-07-30,val,15,-4.177918138570398,,-4.34023461063349
CCI_2020_Q3_20201022,CCI,2020-10-22,train,15,-4.032597367410604,,-4.5972269472604
CCI_2020_Q4_20210128,CCI,2021-01-28,train,15,-4.339776306737449,,-4.275452911058277
CCI_2021_Q1_20210422,CCI,2021-04-22,val,15,-4.507666414700489,,-4.735204889052207
CCI_2021_Q2_20210722,CCI,2021-07-22,train,15,-4.326682334750092,,-4.823086364181763
CCI_2021_Q3_20211021,CCI,2021-10-21,val,15,-4.64725403292542,,-4.3848455148152965
CL_2018_Q4_20190125,CL,2019-01-25,train,15,-4.919602557116105,,-4.958449354594605
CL_2019_Q1_20190426,CL,2019-04-26,train,15,-4.286600447207818,,-5.346181199712295
CL_2019_Q2_20190726,CL,2019-07-26,val,15,-3.954118017758813,,-4.874883351072121
CL_2019_Q3_20191101,CL,2019-11-01,train,15,-4.611418359964151,,-4.691027993712367
CL_2019_Q4_20200131,CL,2020-01-31,train,15,-4.047296988623169,,-5.146230253894458
CL_2020_Q1_20200501,CL,2020-05-01,val,15,-4.145909489091111,,-4.108267355790272
CL_2020_Q2_20200731,CL,2020-07-31,train,15,-5.02767481148784,,-4.904763770665326
CL_2020_Q3_20201030,CL,2020-10-30,train,15,-4.242210072500511,,-4.644929098643909
CL_2020_Q4_20210129,CL,2021-01-29,train,15,-4.78421566984531,,-4.912835808460474
CL_2021_Q1_20210430,CL,2021-04-30,train,15,-4.903196286333171,,-4.743131213222667
CL_2021_Q2_20210730,CL,2021-07-30,train,15,-4.219181510024121,,-4.879502596218858
CL_2021_Q3_20211029,CL,2021-10-29,train,15,-4.981652417886281,,-4.892506254231362
CMCSA_2018_Q4_20190123,CMCSA,2019-01-23,train,15,-3.9355291358674753,,-4.281277475885676
CMCSA_2019_Q1_20190425,CMCSA,2019-04-25,train,15,-4.393195277140952,,-5.09795363924621
CMCSA_2019_Q2_20190725,CMCSA,2019-07-25,train,15,-4.251723831886996,,-4.596622371760712
CMCSA_2019_Q3_20191024,CMCSA,2019-10-24,val,15,-4.564365291833825,,-4.685080291635418
CMCSA_2019_Q4_20200123,CMCSA,2020-01-23,train,15,-3.94702693478564,,-4.742006918793245
CMCSA_2020_Q1_20200430,CMCSA,2020-04-30,train,15,-3.707406846525453,,-3.760987602545985
CMCSA_2020_Q2_20200730,CMCSA,2020-07-30,train,15,-4.659894548552046,,-4.449978284919331
CMCSA_2020_Q3_20201029,CMCSA,2020-10-29,val,15,-3.916898872000105,,-4.147385225939932
CMCSA_2020_Q4_20210128,CMCSA,2021-01-28,train,15,-3.8178279574382,,-4.182146305751888
CMCSA_2021_Q1_20210429,CMCSA,2021-04-29,val,15,-3.857334201388865,,-4.618879821981124
CMCSA_2021_Q2_20210729,CMCSA,2021-07-29,train,15,-5.098139544868744,,-4.882979196098416
CMCSA_2021_Q3_20211028,CMCSA,2021-10-28,train,15,-4.638007221557479,,-3.906182314321824
CMG_2018_Q4_20190206,CMG,2019-02-06,train,15,-3.507469137946692,,-4.547125532459484
CMG_2019_Q1_20190424,CMG,2019-04-24,train,15,-4.046134143444851,,-4.530851441635041
CMG_2019_Q2_20190723,CMG,2019-07-23,train,15,-4.032681019366099,,-4.525972674905469
CMG_2019_Q3_20191022,CMG,2019-10-22,val,15,-4.008317630917582,,-4.3197510527824985
CMG_2019_Q4_20200205,CMG,2020-02-05,val,15,-3.969559901741988,,-4.66853057672594
CMG_2020_Q1_20200421,CMG,2020-04-21,train,15,-3.4136556226393604,,-3.0877270026148347
CMG_2020_Q2_20200722,CMG,2020-07-22,train,15,-3.884415972237543,,-3.868573799402851
CMG_2020_Q3_20201021,CMG,2020-10-21,val,15,-3.4390513409957006,,-4.509535049270268
CMG_2020_Q4_20210202,CMG,2021-02-02,val,15,-4.069471699672464,,-4.370523317023879
CMG_2021_Q1_20210421,CMG,2021-04-21,val,15,-4.3663732257318575,,-4.468020736332182
CMG_2021_Q2_20210720,CMG,2021-07-20,train,15,-3.5147467226244493,,-4.405273342354479
CMG_2021_Q3_20211021,CMG,2021-10-21,train,15,-4.463113060606754,,-4.491893089333565
CRM_2019_Q4_20190304,CRM,2019-03-04,train,15,-4.396225754699413,,-4.274905995248467
CRM_2020_Q1_20190604,CRM,2019-06-04,val,15,-3.762637745816049,,-3.770981209004263
CRM_2020_Q2_20190822,CRM,2019-08-22,val,15,-4.124682267229497,,-4.074547552260898
CRM_2020_Q3_20191203,CRM,2019-12-03,train,15,-4.486788097135274,,-5.1390729537337885
CRM_2020_Q4_20200225,CRM,2020-02-25,train,15,-2.756505903034197,,-4.362425726185317
CRM_2021_Q1_20200528,CRM,2020-05-28,train,15,-3.693861640078088,,-3.7308775198894
CRM_2021_Q2_20200825,CRM,2020-08-25,train,15,-2.6404787827816456,,-3.971383132819244
CRM_2021_Q3_20201201,CRM,2020-12-01,train,15,-3.668390447098249,,-3.74914519961908
CRM_2021_Q4_20210225,CRM,2021-02-25,train,15,-3.813746015873401,,-4.024634974938147
CRM_2022_Q1_20210527,CRM,2021-05-27,val,15,-3.994357466495419,,-4.16330415301186
CRM_2022_Q2_20210825,CRM,2021-08-25,train,15,-4.435516853427309,,-4.29716990347134
CRM_2022_Q3_20211130,CRM,2021-11-30,val,15,-3.331387412112317,,-3.942105628628157
D_2018_Q4_20190201,D,2019-02-01,train,15,-5.270970250401829,,-4.396478794213427
D_2019_Q1_20190503,D,2019-05-03,val,15,-4.5202862665750585,,-4.647222999659769
