dataset,stratum,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
earnings25,le24k,ticker_disjoint,har_resid,7,mlp_wavlm_text_audio_pastvol,val,20,6.81821444755024e+23,679437487442.6968,-2.970542633938967e+24,0.4451127819548871,5.345590473180187e+25,0.0016065303803456203,0.0016065303803456203,0.0016065303803456203,0.0016065303803456203
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_egemaps_audio,test,55,0.4639012777657068,0.5192885598639263,-0.12557565735561638,-0.06476081570421192,,0.16521165734200002,0.16521165734200002,0.5258459020374883,0.06186375239368989
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_egemaps_audio,val,20,0.21921184424031756,0.36871537213972794,0.044943314427111525,0.26165413533834586,,0.7977813883190291,0.7977813883190291,0.1962277636815592,0.7519921696570905
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_egemaps_audio_pastvol,test,55,0.4685921505612554,0.5289934626971532,-0.13695724323063496,-0.07032590051457975,,0.12775205368155743,0.12775205368155743,0.4729916502217556,0.04142148169301582
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_egemaps_audio_pastvol,val,20,0.21848858983241737,0.3702451556004079,0.048094371159602134,0.2827067669172932,,0.7813933730384196,0.7813933730384196,0.17682925911906616,0.7233554096782647
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_emotion2vec_audio,test,55,0.4108472460175899,0.4864760089617279,0.003150710780002619,0.15464074709357728,,0.9506600504499737,0.9506600504499737,0.7599029419836408,0.5875009238627851
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_emotion2vec_audio,val,20,0.274053467313647,0.39492372922961694,-0.19398929865939651,-0.10225563909774435,,0.23377112147009202,0.23377112147009202,0.32008573161788234,0.08941243359126876
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_emotion2vec_audio_pastvol,test,55,0.41083958951036587,0.4864810309858136,0.0031692879613227642,0.15395464074709356,,0.9503599950108347,0.9503599950108347,0.7597615140972219,0.5872966182246402
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_emotion2vec_audio_pastvol,val,20,0.27398347241501975,0.3949508453104566,-0.19368434663400924,-0.10225563909774435,,0.23330851311083972,0.23330851311083972,0.3195298518209774,0.08972640261231658
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_audio,test,55,0.4248520739116471,0.5086876420730502,-0.030829565021192717,-0.043186582809224314,,0.23495827585251758,0.23495827585251758,0.9471911797176416,0.11752917149068286
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_audio,val,20,0.24254596756274047,0.3790534282879647,-0.056718211017796394,-0.030075187969924807,,0.39783915096216543,0.39783915096216543,0.18407013549892434,0.7643264374618944
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_audio_pastvol,test,55,0.4248466733816213,0.508762784128073,-0.03081646157564255,-0.04356775300171526,,0.2362182472707815,0.2362182472707815,0.947081107411159,0.11684891163233489
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_audio_pastvol,val,20,0.24259173362100825,0.3791575659600082,-0.05691760343690788,-0.030075187969924807,,0.3952063426061821,0.3952063426061821,0.18420074661921984,0.7639626284159744
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_egemaps_audio,test,55,0.426868484092264,0.5095008472657269,-0.03572203314604416,-0.07192681532304172,,0.18913526394686125,0.18913526394686125,0.9786024565898236,0.08977415864372203
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_egemaps_audio,val,20,0.24125076278085097,0.3778459115556968,-0.05107529518714715,-0.015037593984962403,,0.46156609985823377,0.46156609985823377,0.18121800381577374,0.7898719776112447
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_egemaps_audio_pastvol,test,55,0.4268915425499583,0.509602597184592,-0.03577798047777336,-0.07177434724604534,,0.18944049118412035,0.18944049118412035,0.9789523019456859,0.08884872335295374
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_egemaps_audio_pastvol,val,20,0.2413124817980749,0.37793054955918615,-0.0513441910592245,-0.015037593984962403,,0.45861109725441135,0.45861109725441135,0.18136557983503243,0.7890242221353928
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_text_audio_pastvol,test,55,0.4213755979287583,0.4934786163689971,-0.022394501512492226,0.19275776634267197,,0.7247521138336394,0.7247521138336394,0.895132938920255,0.05251244710912131
earnings25,le24k,ticker_disjoint,har_resid,7,ridge_wavlm_text_audio_pastvol,val,20,0.25036613588406575,0.367184866235195,-0.09078892495877877,0.08270676691729321,,0.5985785899196326,0.5985785899196326,0.20176803304391683,0.24595000032233502
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_egemaps_audio,test,55,0.31358884321587605,0.435318969627697,-0.33796656261566915,-0.09822755860491708,0.09281650258143938,0.04148709236034477,0.04148709236034477,0.08471250501894399,0.021244623294328847
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_egemaps_audio,val,20,0.18750031266849482,0.3554711465100683,-0.20605166201075598,0.12030075187969923,0.09281650258143938,0.42146934635318406,0.42146934635318406,0.3725592433080037,0.5180532486095073
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_egemaps_audio_pastvol,test,55,0.35529735667102796,0.48014407004479714,-0.5159212239075659,-0.12147894034686485,0.11908713150396683,0.005442852390876309,0.005442852390876309,0.019925212942584293,0.001922437075270868
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_egemaps_audio_pastvol,val,20,0.2321204873798801,0.4192862976668839,-0.4930604413775479,0.0781954887218045,0.11908713150396683,0.15875205230350653,0.15875205230350653,0.9737416673214695,0.2001010812880395
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_emotion2vec_audio,test,55,4.631585865727733e+20,17372377911.40196,-1.9761248380769314e+21,-0.18117019249094715,5.955188117713755e+20,2.9336827735802663e-06,2.9336827735802663e-06,2.9336827735802663e-06,2.9336827735802663e-06
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_emotion2vec_audio,val,20,7.520931271005001e+20,21071376499.0709,-4.837662151156702e+21,-0.2796992481203007,5.955188117713755e+20,0.014074843560642149,0.014074843560642149,0.014074843560642149,0.014074843560642149
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_emotion2vec_audio_pastvol,test,55,1.1375668592699875e+20,8355688075.451151,-4.853573248443656e+20,0.18117019249094715,7.793254561647484e+20,6.53764475059963e-08,6.53764475059963e-08,6.53764475059963e-08,6.53764475059963e-08
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_emotion2vec_audio_pastvol,val,20,4.131596263643928e+19,4528536539.52168,-2.6575521233050488e+20,0.2796992481203007,7.793254561647484e+20,0.03858912209821498,0.03858912209821498,0.03858912209821498,0.03858912209821498
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_audio,test,55,3.8765078693564e+24,1528298708623.4595,-1.6539612365433764e+25,0.22050695635601295,1.934140552261431e+25,3.930780441301747e-06,3.930780441301747e-06,3.930780441301747e-06,3.930780441301747e-06
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_audio,val,20,3.605601438628871e+24,1511423644115.4639,-2.319218323275573e+25,0.17293233082706763,1.934140552261431e+25,0.008888657445296743,0.008888657445296743,0.008888657445296743,0.008888657445296743
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_audio_pastvol,test,55,6.698047249875523e+23,653791214961.0006,-2.857806790334045e+24,0.22050695635601295,9.964446586332882e+24,5.4222350718911584e-08,5.4222350718911584e-08,5.4222350718911584e-08,5.4222350718911584e-08
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_audio_pastvol,val,20,7.105504774301041e+23,705105860187.1462,-4.57044882779604e+24,0.17293233082706763,9.964446586332882e+24,0.0013334835675637242,0.0013334835675637242,0.0013334835675637242,0.0013334835675637242
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_egemaps_audio,test,55,1.5198418665028874e+24,782330944242.8124,-6.484598039236942e+24,-0.14595006670478367,5.084250919520805e+24,0.0003171546010884289,0.0003171546010884289,0.0003171546010884289,0.0003171546010884289
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_egemaps_audio,val,20,1.259021975791613e+24,655134595244.9213,-8.098362742979475e+24,0.025563909774436087,5.084250919520805e+24,0.06560831752122576,0.06560831752122576,0.06560831752122576,0.06560831752122576
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_egemaps_audio_pastvol,test,55,1.6883208504843622e+25,3171045075293.1626,-7.203434987512856e+25,0.22050695635601295,2.254791636681996e+25,5.97010335581846e-06,5.97010335581846e-06,5.97010335581846e-06,5.97010335581846e-06
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_egemaps_audio_pastvol,val,20,1.5561595799194568e+25,3114113891237.34,-1.0009630496105172e+26,0.17293233082706763,2.254791636681996e+25,0.010756515464913977,0.010756515464913977,0.010756515464913977,0.010756515464913977
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_text_audio_pastvol,test,55,2.5254303762925544e+24,993439639689.1638,-1.07750689247808e+25,0.32593863159900893,5.364687512325996e+25,0.002753161955188661,0.002753161955188661,0.002753161955188661,0.002753161955188661
earnings25,le24k,ticker_disjoint,har_resid,15,mlp_wavlm_text_audio_pastvol,val,20,8.739038208979129e+23,722357540276.4601,-5.62118078968182e+24,0.5428571428571428,5.364687512325996e+25,0.008887567494016917,0.008887567494016917,0.008887567494016917,0.008887567494016917
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_egemaps_audio,test,55,0.23755561582262794,0.37124835193982775,-0.013561156936461538,-0.3888317133600152,,0.029671434169816015,0.029671434169816015,0.9354255403234617,0.3205787647892375
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_egemaps_audio,val,20,0.15587921896151302,0.3534171374952426,-0.00265641387946447,-0.11879699248120301,,0.8857551987909262,0.8857551987909262,0.10592105461016416,0.5151402165122813
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_egemaps_audio_pastvol,test,55,0.23760845951759402,0.3713733789282832,-0.013786621261609566,-0.3880693729750333,,0.027764737674646888,0.027764737674646888,0.936824171579819,0.3176484621517331
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_egemaps_audio_pastvol,val,20,0.15597233134226945,0.35358223566462055,-0.003255337369067357,-0.11879699248120301,,0.8601105656183268,0.8601105656183268,0.10611629950293039,0.5188454096400491
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_emotion2vec_audio,test,55,0.23745319325968128,0.3691708138082274,-0.013124158084478532,0.08633504859919952,,0.8029614127032809,0.8029614127032809,0.9394940377416416,0.46989075749056824
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_emotion2vec_audio,val,20,0.17905434052382255,0.37148892954143103,-0.15172493264477271,-0.0706766917293233,,0.3158891949059964,0.3158891949059964,0.2913582567244215,0.4691106479951582
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_emotion2vec_audio_pastvol,test,55,0.23745842940605638,0.3692273034136074,-0.013146498766930526,0.08542024013722124,,0.8024215965318828,0.8024215965318828,0.939605755267533,0.46901792443462337
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_emotion2vec_audio_pastvol,val,20,0.17901250790352102,0.37148643035792717,-0.15145585415352714,-0.0706766917293233,,0.31572121799449737,0.31572121799449737,0.29085849263205565,0.46997729115637576
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_audio,test,55,0.24299097753120055,0.3830055688489451,-0.036751816869427856,-0.10912902611015818,,0.2393013331967592,0.2393013331967592,0.9104097788282506,0.10929962680020545
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_audio,val,20,0.16447477084987447,0.3561479907192307,-0.05794527976624608,-0.10225563909774435,,0.34530738909799086,0.34530738909799086,0.13830899785530307,0.8543082165977253
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_audio_pastvol,test,55,0.24302235325401342,0.3831047364085266,-0.036885685369247634,-0.11126357918810746,,0.2388913304937738,0.2388913304937738,0.909448156523335,0.1085793627425229
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_audio_pastvol,val,20,0.1645919234239205,0.35638513114204196,-0.058698836145039124,-0.10225563909774435,,0.3393393967177161,0.3393393967177161,0.13867982733253073,0.8592031165874301
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_egemaps_audio,test,55,0.2446597993665659,0.3831868512736121,-0.043872056836462336,-0.12490947207928338,,0.17812756945366262,0.17812756945366262,0.8616133153155209,0.08247812913609245
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_egemaps_audio,val,20,0.16470544044177612,0.35741464977185244,-0.05942900766370385,-0.06766917293233082,,0.36316963307671113,0.36316963307671113,0.13695483124793056,0.8581934203357388
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_egemaps_audio_pastvol,test,55,0.24471136186045028,0.38330603509973754,-0.04409205475473921,-0.12239374880884314,,0.17708352514535539,0.17708352514535539,0.8600459276677737,0.08152842648728702
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_egemaps_audio_pastvol,val,20,0.16483955914669796,0.3576674478129142,-0.0602916946889982,-0.06766917293233082,,0.35694383823483383,0.35694383823483383,0.13738213110570063,0.8639817813008493
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_text_audio_pastvol,test,55,0.2432699196113874,0.3876204249788348,-0.037941958624373884,0.11781970649895175,,0.5851151867440589,0.5851151867440589,0.9074899637549871,0.04422987552582172
earnings25,le24k,ticker_disjoint,har_resid,15,ridge_wavlm_text_audio_pastvol,val,20,0.17784025253380426,0.36081642988904344,-0.14391559719700897,-0.11428571428571428,,0.3555611333845671,0.3555611333845671,0.2228715873772379,0.3305562261680227
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_egemaps_audio,test,55,0.18066825755345411,0.3381674398739222,-0.3908687834468725,0.06537068801219743,0.07463102185306944,0.08544699672466981,0.08544699672466981,0.08961259090140199,0.04491901226623685
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_egemaps_audio,val,20,0.13774893940990118,0.30067951938818693,-0.3829443384620297,-0.10977443609022557,0.07463102185306944,0.1916926219255159,0.1916926219255159,0.9503797378703823,0.18303759686484333
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_egemaps_audio_pastvol,test,55,0.24613372450801665,0.4031687201160912,-0.8948525801242373,-0.14274823708785972,0.09739549751262869,0.0026315547858995142,0.0026315547858995142,0.0037636882520770644,0.0015088388170031648
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_egemaps_audio_pastvol,val,20,0.16683345109933007,0.3471952462679261,-0.6749412202538998,-0.015037593984962403,0.09739549751262869,0.07264540601209858,0.07264540601209858,0.5313942721549746,0.07566293983831106
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_emotion2vec_audio,test,55,4.848075170913499e+20,17858714977.33959,-3.7322751137024673e+21,-0.14473032208881262,5.3606439458949595e+20,1.7642486925119315e-06,1.7642486925119315e-06,1.7642486925119315e-06,1.7642486925119315e-06
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_emotion2vec_audio,val,20,7.68961162015012e+20,21398693210.72503,-7.720062964269958e+21,-0.29774436090225564,5.3606439458949595e+20,0.0134600441798779,0.0134600441798779,0.0134600441798779,0.0134600441798779
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_emotion2vec_audio_pastvol,test,55,1.7105687226459777e+20,10521598713.757212,-1.3168758422131552e+21,0.14473032208881262,9.040827499419307e+20,3.630579040404789e-08,3.630579040404789e-08,3.630579040404789e-08,3.630579040404789e-08
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_emotion2vec_audio_pastvol,val,20,6.858880959352306e+19,6456199979.767215,-6.886042557972311e+20,0.29774436090225564,9.040827499419307e+20,0.019987689570399356,0.019987689570399356,0.019987689570399356,0.019987689570399356
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_audio,test,55,1.2055030504229698e+24,746354188876.5731,-9.280526551196783e+24,0.12605298265675624,1.509260766978088e+25,0.00020303423017556708,0.00020303423017556708,0.00020303423017556708,0.00020303423017556708
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_audio,val,20,1.013807427235151e+24,657131332580.5425,-1.0178221682081654e+25,0.19248120300751878,1.509260766978088e+25,0.053737771817925536,0.053737771817925536,0.053737771817925536,0.053737771817925536
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_audio_pastvol,test,55,8.456553390496776e+20,23199741821.16257,-6.510250492073173e+21,0.12605298265675624,1.123398639440274e+25,5.880637784305719e-08,5.880637784305719e-08,5.880637784305719e-08,5.880637784305719e-08
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_audio_pastvol,val,20,9.048723860605899e+20,25157891490.567406,-9.084557374408162e+21,0.19248120300751878,1.123398639440274e+25,0.0013589195917835248,0.0013589195917835248,0.0013589195917835248,0.0013589195917835248
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_egemaps_audio,test,55,3.212656211405765e+24,1318248250343.412,-2.473253075498843e+25,-0.12605298265675624,7.147620035457921e+24,5.072893599946995e-05,5.072893599946995e-05,5.072893599946995e-05,5.072893599946995e-05
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_egemaps_audio,val,20,2.8137263448046255e+24,1234881962959.8586,-2.824868877538031e+25,-0.19248120300751878,7.147620035457921e+24,0.028656613471393325,0.028656613471393325,0.028656613471393325,0.028656613471393325
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_egemaps_audio_pastvol,test,55,1.0531523114274316e+25,2450988952879.584,-8.107659275708383e+25,0.12605298265675624,1.6067570639485744e+25,1.9525405364031777e-05,1.9525405364031777e-05,1.9525405364031777e-05,1.9525405364031777e-05
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_egemaps_audio_pastvol,val,20,9.448053931134387e+24,2352398979769.6167,-9.48546881705214e+25,0.19248120300751878,1.6067570639485744e+25,0.018510755839337287,0.018510755839337287,0.018510755839337287,0.018510755839337287
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_text_audio_pastvol,test,55,2.0826330610664634e+24,789083163887.3849,-1.6033083792567787e+25,0.2628168477225081,4.427076372881469e+25,0.004186813379493807,0.004186813379493807,0.004186813379493807,0.004186813379493807
earnings25,le24k,ticker_disjoint,har_resid,30,mlp_wavlm_text_audio_pastvol,val,20,6.238712887349425e+23,509234696280.83594,-6.26341858152255e+24,0.22406015037593985,4.427076372881469e+25,0.03084139593388009,0.03084139593388009,0.03084139593388009,0.03084139593388009
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_egemaps_audio,test,55,0.1314319497407839,0.28518673372536046,-0.011824647658033483,-0.3109967600533638,,0.037229577250621294,0.037229577250621294,0.7717839197217821,0.14813894704500183
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_egemaps_audio,val,20,0.10024601426779176,0.28217761195155144,-0.006429947692661697,-0.2300751879699248,,0.6472775570760907,0.6472775570760907,0.15718550076474083,0.5219097152665201
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_egemaps_audio_pastvol,test,55,0.13144075490414367,0.2852333575434425,-0.011892433925616341,-0.3097770154373928,,0.03608550594189084,0.03608550594189084,0.7713375303067426,0.1465991394742617
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_egemaps_audio_pastvol,val,20,0.10023917221084473,0.28217669056744205,-0.006361256173446739,-0.2421052631578947,,0.6520178565468177,0.6520178565468177,0.15697089507787967,0.5214026055679403
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_emotion2vec_audio,test,55,0.1340905475323537,0.2839036765694213,-0.032291777446680214,0.05622260339241471,,0.5528855909864472,0.5528855909864472,0.6866924290494899,0.22774540751303482
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_emotion2vec_audio,val,20,0.11006753865408647,0.2822548954510358,-0.1050341300789599,-0.09473684210526315,,0.4496929938503556,0.4496929938503556,0.35901457759837024,0.7378221082708045
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_emotion2vec_audio_pastvol,test,55,0.13405815987263478,0.28388793054319517,-0.03204244208759777,0.059729369163331415,,0.5548711767111952,0.5548711767111952,0.6879763771292446,0.22767702622428465
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_emotion2vec_audio_pastvol,val,20,0.10998799442748268,0.28218232885217637,-0.10423553781167794,-0.09473684210526315,,0.4526105889460159,0.4526105889460159,0.3576835674508128,0.744415771087189
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_audio,test,55,0.13455002991849424,0.2926213032607388,-0.035829087852397246,-0.08633504859919952,,0.19664062071691546,0.19664062071691546,0.6148532487936984,0.03290693827738583
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_audio,val,20,0.10184472294926397,0.2772932121838885,-0.022480344373488448,0.024060150375939848,,0.6347080868632203,0.6347080868632203,0.16852329742874905,0.6432852525950391
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_audio_pastvol,test,55,0.134541987923128,0.2926307506968634,-0.03576717680912367,-0.08702115494568323,,0.1993172908285074,0.1993172908285074,0.6153325262616349,0.03287810594243504
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_audio_pastvol,val,20,0.10181985518367073,0.2772717062303047,-0.022230681938447683,0.04360902255639097,,0.6379867664773645,0.6379867664773645,0.1680079955487567,0.6418168125682049
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_egemaps_audio,test,55,0.13553658370398236,0.293793339444916,-0.04342404051319204,-0.10760434534019438,,0.12857268663666901,0.12857268663666901,0.5681026170150121,0.022754552312840046
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_egemaps_audio,val,20,0.10250146055543521,0.2792278286906472,-0.029073727656150128,0.03909774436090225,,0.5729887172658628,0.5729887172658628,0.17340612325696786,0.6735528412999502
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_egemaps_audio_pastvol,test,55,0.13554355266952162,0.29381518895170156,-0.04347769087077413,-0.11568515342100245,,0.1294404010938174,0.1294404010938174,0.5678618719264732,0.0225497272953421
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_egemaps_audio_pastvol,val,20,0.10249433313145387,0.27924189325540943,-0.029002171165878554,0.03909774436090225,,0.5738896247109463,0.5738896247109463,0.1730371941180298,0.6731773982422228
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_text_audio_pastvol,test,55,0.13003438219980343,0.291353485760689,-0.001065518789293396,0.15990089574995234,,0.98616770520722,0.98616770520722,0.8549162630023633,0.06381225409575877
earnings25,le24k,ticker_disjoint,har_resid,30,ridge_wavlm_text_audio_pastvol,val,20,0.10985458531666023,0.2799382059091387,-0.10289616361902332,-0.22255639097744356,,0.43739837763749134,0.43739837763749134,0.30679017032160877,0.5811843789287585
earnings25,le24k,ticker_disjoint,v,3,mlp_egemaps_audio,test,55,3.4461391799446335,1.3608472315903763,-0.5921184121017538,-0.15448827901658085,0.5544013939150024,0.23664187200514067,0.01852530462120221,0.026415857863320225,0.01721513234913853
earnings25,le24k,ticker_disjoint,v,3,mlp_egemaps_audio,val,20,1.36506814164717,0.9814485048444872,0.09949098892704733,-0.04060150375939849,0.5544013939150024,0.8252296229867524,0.11798377543710861,0.25880032286232835,0.17448463865402383
earnings25,le24k,ticker_disjoint,v,3,mlp_egemaps_audio_pastvol,test,55,2.8450490439266902,1.278083683216533,-0.31441440105763485,-0.20518391461787686,0.48458291447378327,0.34866997042060255,0.00430703668584609,0.008432198724219865,0.003680430634533898
earnings25,le24k,ticker_disjoint,v,3,mlp_egemaps_audio_pastvol,val,20,1.42696864836473,0.972017865687264,0.058656423685576775,0.06466165413533834,0.48458291447378327,0.8985583096363111,0.10029585468953327,0.24349597528058134,0.14213271382211243
earnings25,le24k,ticker_disjoint,v,3,mlp_emotion2vec_audio,test,55,3.1599462833366e+22,147906913548.20764,-1.4598971185584952e+22,-0.13664951400800457,5.737189122369188e+21,5.571971722558962e-09,5.571971722558962e-09,5.571971722558962e-09,5.571971722558962e-09
earnings25,le24k,ticker_disjoint,v,3,mlp_emotion2vec_audio,val,20,1.6590766070202425e+22,108369375363.76399,-1.0944607006059825e+22,-0.021052631578947364,5.737189122369188e+21,0.00317876685959969,0.00317876685959969,0.00317876685959969,0.00317876685959969
earnings25,le24k,ticker_disjoint,v,3,mlp_emotion2vec_audio_pastvol,test,55,2.397399158319659e+22,131074858041.15286,-1.1075998796947315e+22,-0.12147894034686485,6.494811772996528e+21,6.599946459043644e-10,6.599946459043644e-10,6.599946459043644e-10,6.599946459043644e-10
earnings25,le24k,ticker_disjoint,v,3,mlp_emotion2vec_audio_pastvol,val,20,1.69086890861482e+22,110185866454.21468,-1.115433466137028e+22,-0.10075187969924812,6.494811772996528e+21,0.0016669953631874713,0.0016669953631874713,0.0016669953631874713,0.0016669953631874713
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_audio,test,55,6.54549409254221e+26,20190290239150.46,-3.024022280262965e+26,0.06415094339622641,5.086370948120355e+25,1.6687390555574963e-07,1.6687390555574963e-07,1.6687390555574963e-07,1.6687390555574963e-07
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_audio,val,20,7.267447967788247e+26,22430475729863.867,-4.7941946506789615e+26,-0.156390977443609,5.086370948120355e+25,0.001835781861935118,0.001835781861935118,0.001835781861935118,0.001835781861935118
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_audio_pastvol,test,55,7.03447685509064e+26,21047670997458.74,-3.249932616091665e+26,0.05454545454545454,1.6808378851300557e+26,9.54556877073742e-08,9.54556877073742e-08,9.54556877073742e-08,9.54556877073742e-08
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_audio_pastvol,val,20,7.692002889273113e+26,23145949509782.887,-5.074265308566536e+26,-0.15789473684210525,1.6808378851300557e+26,0.001559655787446017,0.001559655787446017,0.001559655787446017,0.001559655787446017
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_egemaps_audio,test,55,2.7147339180865166e+26,13182376027480.959,-1.2542087330936293e+26,0.020773775490756617,6.876351673848902e+25,6.497754137692073e-08,6.497754137692073e-08,6.497754137692073e-08,6.497754137692073e-08
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_egemaps_audio,val,20,2.7996779823320496e+26,13967350921801.729,-1.846893333947715e+26,-0.12932330827067667,6.876351673848902e+25,0.0014668305543399226,0.0014668305543399226,0.0014668305543399226,0.0014668305543399226
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_egemaps_audio_pastvol,test,55,2.294817896785834e+26,11671692920160.111,-1.0602072740289173e+26,0.09411092052601486,9.694448970645955e+25,1.3246254113776557e-06,1.3246254113776557e-06,1.3246254113776557e-06,1.3246254113776557e-06
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_egemaps_audio_pastvol,val,20,2.6533080746986636e+26,13352395337939.287,-1.7503359411316072e+26,-0.20601503759398496,9.694448970645955e+25,0.003344787121280952,0.003344787121280952,0.003344787121280952,0.003344787121280952
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_text_audio_pastvol,test,55,5.459904886737924e+26,18315099246464.12,-2.5224794021927606e+26,0.03830760434534018,2.966258175615147e+26,8.072278934082029e-06,8.072278934082029e-06,8.072278934082029e-06,8.072278934082029e-06
earnings25,le24k,ticker_disjoint,v,3,mlp_wavlm_text_audio_pastvol,val,20,4.086043150934411e+26,16593511447262.36,-2.6954835182142907e+26,0.29473684210526313,2.966258175615147e+26,0.00225045344231756,0.00225045344231756,0.00225045344231756,0.00225045344231756
