dataset,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1
fincall,temporal,har_resid,7,mlp_text_pastvol,val,228,0.304721602880078,0.43575089194795946,-0.5546074852747462,-0.1392542940930038,0.01363531654912869,2.941623705281059e-05,2.941623705281059e-05,0.09357117054334446
fincall,temporal,har_resid,7,ridge_pastvol,test,481,0.3259172614500409,0.4106664709286954,-0.3187371795335907,0.21254148796775482,,0.3356010146712435,0.3356010146712435,0.7870308299909593
fincall,temporal,har_resid,7,ridge_pastvol,val,228,0.19554600370671682,0.3506363667523601,0.0023769952481439427,0.180217456961643,,0.5187518442460931,0.5187518442460931,3.425312022800357e-05
fincall,temporal,har_resid,7,ridge_text,test,481,0.21938031294153126,0.37340662901031296,0.11233613756275895,0.33636891506161404,,1.2574004969234754e-05,1.2574004969234754e-05,6.081123889608325e-10
fincall,temporal,har_resid,7,ridge_text,val,228,0.19195140759090296,0.3503990951939612,0.02071565576767065,0.16060717643613368,,0.6735413417960942,0.6735413417960942,0.0002067256273979983
fincall,temporal,har_resid,7,ridge_text_pastvol,test,481,0.22378734087057953,0.3759309861524844,0.09450427571100573,0.3276898485571478,,0.002321721012209316,0.002321721012209316,2.3206627290679566e-08
fincall,temporal,har_resid,7,ridge_text_pastvol,val,228,0.1920745956063331,0.35071786374802505,0.020087183716218315,0.16106264744674348,,0.6823052562884178,0.6823052562884178,0.0002102334526890356
fincall,temporal,har_resid,15,mlp_pastvol,test,481,0.6186451892536766,0.35374569610868667,-2.749472795712317,0.14651085878020792,0.11284608488736494,0.3264566321097928,0.3264566321097928,0.38335854624440213
fincall,temporal,har_resid,15,mlp_pastvol,val,228,0.10177212689732812,0.2398149396048352,-0.016567567511141634,0.035100883112886117,0.11284608488736494,0.5949951068952096,0.5949951068952096,4.100729103255363e-05
fincall,temporal,har_resid,15,mlp_text,test,481,0.1912448214593498,0.3446745945118932,-0.1590929143856259,0.23070112144679789,0.02795258348511236,0.014748819498852485,0.014748819498852485,0.0745513533501888
fincall,temporal,har_resid,15,mlp_text,val,228,0.18618645663270952,0.35230022337463035,-0.8597539335458382,0.04560893386849872,0.02795258348511236,1.7962536967089522e-08,1.7962536967089522e-08,0.010371506056408929
fincall,temporal,har_resid,15,mlp_text_pastvol,test,481,0.20993708601950978,0.3484196528832778,-0.2723826298413108,0.19149176579168325,0.047291498036758264,0.011728213562275557,0.011728213562275557,0.7766114084914831
fincall,temporal,har_resid,15,mlp_text_pastvol,val,228,0.1901715875181389,0.3384488315108128,-0.8995600664617931,-0.06893140617821791,0.047291498036758264,4.730041345524013e-06,4.730041345524013e-06,0.011824088207025985
fincall,temporal,har_resid,15,ridge_pastvol,test,481,0.2293286814455301,0.3416118428161214,-0.3899108362806698,0.30025830354035177,,0.34699612293209325,0.34699612293209325,0.8416365310520492
fincall,temporal,har_resid,15,ridge_pastvol,val,228,0.09902075149344516,0.2361155049703755,0.010914996594617588,0.295290751592327,,0.05311862975401729,0.05311862975401729,7.86438790135153e-05
fincall,temporal,har_resid,15,ridge_text,test,481,0.14104937757860128,0.3015333978906601,0.14513066088636473,0.3385335670191942,,2.4239644004567144e-07,2.4239644004567144e-07,4.3852732711986976e-14
fincall,temporal,har_resid,15,ridge_text,val,228,0.09574291040030741,0.2312420623125025,0.04365624951252811,0.33479276828864224,,0.4960625632977249,0.4960625632977249,0.0008464982164265125
fincall,temporal,har_resid,15,ridge_text_pastvol,test,481,0.14514263262842006,0.304625297736789,0.12032233986196217,0.3345880508613164,,0.0015274638782173733,0.0015274638782173733,5.6529208979261645e-11
fincall,temporal,har_resid,15,ridge_text_pastvol,val,228,0.09548829145689047,0.23095701849075256,0.04619955255475239,0.33578944602950606,,0.4695193107946147,0.4695193107946147,0.0007696534749382914
fincall,temporal,har_resid,30,mlp_pastvol,test,481,0.2824805510202163,0.33672795936400524,-0.9697465303261512,-0.06676213165404772,0.16807030607725093,0.2636455535380026,0.2636455535380026,0.5421216397404834
fincall,temporal,har_resid,30,mlp_pastvol,val,228,0.11528785906374862,0.27161718914656424,-0.15465514562449822,-0.115207169258182,0.16807030607725093,0.0016983218760415284,0.0016983218760415284,0.0026226356223208046
fincall,temporal,har_resid,30,mlp_text,test,481,0.1869030946636522,0.3467064953354431,-0.3032816627244599,0.18671143490366157,0.032143502196944757,0.0003738704600193511,0.0003738704600193511,0.20930710090357826
fincall,temporal,har_resid,30,mlp_text,val,228,0.13284173568046106,0.29496246176199636,-0.3304644123221907,0.15455072975703135,0.032143502196944757,0.009413717099466819,0.009413717099466819,0.26109211111520764
fincall,temporal,har_resid,30,mlp_text_pastvol,test,481,0.20273619420685798,0.36228298940939746,-0.41368640661532763,0.1377873768063485,0.04794573080113539,2.2384547463462817e-06,2.2384547463462817e-06,0.808935746056568
fincall,temporal,har_resid,30,mlp_text_pastvol,val,228,0.14523896119264765,0.2912183805248027,-0.45462770536416075,0.023328617702211077,0.04794573080113539,0.012044339333997827,0.012044339333997827,0.65690742195192
fincall,temporal,har_resid,30,ridge_pastvol,test,481,0.14484279000907385,0.31031000709116185,-0.009993721807467937,0.12721566856064384,,0.490155229214403,0.490155229214403,1.0583380367184372e-09
fincall,temporal,har_resid,30,ridge_pastvol,val,228,0.09944883205653338,0.2586188724298248,0.003979199605676942,0.13956084758785434,,0.024698127167142165,0.024698127167142165,0.00010300649734146956
fincall,temporal,har_resid,30,ridge_text,test,481,0.11431258410974408,0.2742688627412445,0.2028944466811443,0.2981937815845812,,5.671514752840745e-09,5.671514752840745e-09,1.2063838752642467e-15
fincall,temporal,har_resid,30,ridge_text,val,228,0.0762462834559565,0.2213238974737252,0.23636223066226447,0.45526717593484284,,6.874454277824206e-05,6.874454277824206e-05,1.0836282350853794e-06
fincall,temporal,har_resid,30,ridge_text_pastvol,test,481,0.11892200628921698,0.2777673848596666,0.1707527883898612,0.2991125658110074,,0.00022120985144444616,0.00022120985144444616,8.211452154303355e-13
fincall,temporal,har_resid,30,ridge_text_pastvol,val,228,0.07682665980995496,0.22246145677822818,0.2305495236783267,0.45536422400638454,,9.851356184620461e-05,9.851356184620461e-05,1.2243662400456585e-06
fincall,temporal,v,3,mlp_pastvol,test,481,0.6390555306142258,0.6182648771318449,0.4557939707584765,0.3666907565872476,0.09970391441951473,1.2668854637685052e-14,0.5795137266209593,0.00018356979343248724
fincall,temporal,v,3,mlp_pastvol,val,228,0.4934859260257651,0.5667733094069387,0.6131318996657547,0.3500161836996046,0.09970391441951473,2.2126517080435504e-06,0.08417120612792361,0.0018687364581388773
fincall,temporal,v,3,mlp_text,test,481,1.0012216142807464,0.7785826219947507,0.14738107567144798,0.1470118879181549,0.12221871589436359,0.05201252377212122,2.5841319863481848e-09,0.00032600515598354794
fincall,temporal,v,3,mlp_text,val,228,1.1419635639865724,0.7919475721928468,0.10475810686575948,-0.05090398890098817,0.12221871589436359,0.5805324526796941,0.0002153500027059773,0.0032647349362821955
fincall,temporal,v,3,mlp_text_pastvol,test,481,3.630665468183568,0.8227453409442161,-2.091797102585803,0.15896023490388522,0.36977309393771934,0.3620881489095262,0.26587280836047356,0.2856561083601705
fincall,temporal,v,3,mlp_text_pastvol,val,228,1.0398791451676168,0.737125354707229,0.18478714741058122,0.12076146742313285,0.36977309393771934,0.3511213629925121,0.002823637743938869,0.02263710078062949
fincall,temporal,v,3,ridge_pastvol,test,481,0.687293979230153,0.6381446073788529,0.41471513907570656,0.401327350405945,,1.1104151211392086e-12,6.611866440366272e-05,0.029679981254283075
fincall,temporal,v,3,ridge_pastvol,val,228,0.5200013871494,0.581022420717628,0.5923451142005667,0.36656952283358885,,4.031045715906942e-06,0.00044986714865590286,0.03180875746700603
fincall,temporal,v,3,ridge_text,test,481,0.6590391810946016,0.6229486232152319,0.43877632118548393,0.3450023470757513,,9.460017032417585e-14,0.13048302327784647,0.005186076172567849
fincall,temporal,v,3,ridge_text,val,228,0.5069975791013306,0.5760045654938,0.6025394444769789,0.061132694928643885,,4.65973613463458e-06,0.1060784298692281,0.038117172390511635
fincall,temporal,v,3,ridge_text_pastvol,test,481,0.648012640291893,0.6180701284944624,0.4481662876266539,0.3554302180642538,,1.9379616822256734e-14,0.3118152374542475,0.0014792402412871558
fincall,temporal,v,3,ridge_text_pastvol,val,228,0.504788320503554,0.5756411750255379,0.6042713918979563,0.05340994755848465,,4.108379066166882e-06,0.11659397070407586,0.0321461518404776
fincall,temporal,v,7,mlp_pastvol,test,481,0.5139181914235758,0.42332770348542886,-0.22760090117688914,0.5039968066930566,0.2854749950558877,0.713014627628702,0.3079564017340655,0.424780471221159
fincall,temporal,v,7,mlp_pastvol,val,228,0.20575042491918252,0.36061613990276026,0.41603916893454007,0.4938470423466673,0.2854749950558877,1.4090193245950269e-07,0.22171192958231425,0.00014818471786681763
fincall,temporal,v,7,mlp_text,test,481,0.5193973924394392,0.5706419436385244,-0.24068911680547234,0.20505423943753653,0.06631738815618625,0.021910770734267858,1.599943100539179e-12,6.342638733895707e-08
fincall,temporal,v,7,mlp_text,val,228,0.6268418760511654,0.5596258039039733,-0.7791025366253954,0.3828538345042471,0.06631738815618625,0.04867681130833421,0.0017210612200187069,0.007566948318712381
fincall,temporal,v,7,mlp_text_pastvol,test,481,3.428389247278365,0.6379009923120343,-7.189423530398511,0.1992477320430112,0.3271235386953472,0.30464313894029904,0.2784776472771243,0.28724825198306153
fincall,temporal,v,7,mlp_text_pastvol,val,228,0.6620317800910243,0.5565746829828725,-0.8789785180057572,0.23076920995150552,0.3271235386953472,0.06516089991085737,0.005176452238443006,0.01558773589285321
fincall,temporal,v,7,ridge_pastvol,test,481,0.8589478261145149,0.4615457933064806,-1.0517762223618696,0.383188224482264,,0.44273062938738134,0.28880119909461577,0.33665828066127396
fincall,temporal,v,7,ridge_pastvol,val,228,0.21892216995822877,0.36785335495464916,0.37865512376134014,0.4285162865808027,,5.94887428279727e-07,0.006880398347981852,0.013426309963121693
fincall,temporal,v,7,ridge_text,test,481,0.2850996731219905,0.42816688791120694,0.3189799047970876,0.4748861182548201,,7.079739544450148e-07,0.0016643719261218624,0.16732313339327443
fincall,temporal,v,7,ridge_text,val,228,0.2240082216958144,0.37588663006143647,0.3642198923362334,0.305109664862103,,0.0001711332320871812,0.048091133418696926,0.09635106091703213
fincall,temporal,v,7,ridge_text_pastvol,test,481,0.28121698817277524,0.4233780529386996,0.32825450846394655,0.4988154906398679,,2.0703208471701356e-07,0.008313442464929386,0.11152121924303696
fincall,temporal,v,7,ridge_text_pastvol,val,228,0.2171858186714125,0.3696873242214309,0.38358323577310915,0.3281818789695759,,4.626992742208836e-05,0.10787403443504102,0.03535892135989139
fincall,temporal,v,15,mlp_pastvol,test,481,0.7709095462106753,0.3582117005333584,-2.7060508414274462,0.6106860945851855,0.3422676683713731,0.355949480023677,0.32319013438954447,0.3633709801249254
fincall,temporal,v,15,mlp_pastvol,val,228,0.09634971257483077,0.23486248022283682,0.39069086260102615,0.6384307074104523,0.3422676683713731,1.7981383704226418e-07,0.4170256355692916,4.16318381358213e-05
fincall,temporal,v,15,mlp_text,test,481,0.43707073535567426,0.5206031609766965,-1.101162677891585,0.21925328594173008,0.05820376805655943,1.3374955255159961e-08,1.9826527540141623e-12,1.8919045672517095e-08
fincall,temporal,v,15,mlp_text,val,228,0.5578900933687777,0.5070467824383578,-2.5280596326632065,0.3907722601646083,0.05820376805655943,0.00893877722033446,0.002735497659967591,0.005452905609928981
fincall,temporal,v,15,mlp_text_pastvol,test,481,4.032081398538789,0.5947481110452303,-18.383725020931266,0.21872389372281498,0.6199888296303553,0.2902086042726522,0.2852978507969566,0.29135650618758635
fincall,temporal,v,15,mlp_text_pastvol,val,228,0.5932382208149842,0.4988631715750432,-2.751598826163026,0.17756893435813165,0.6199888296303553,0.015942092355357897,0.00627732552004097,0.010712903523820691
fincall,temporal,v,15,ridge_pastvol,test,481,0.6292928042969043,0.3771532745218093,-2.025246137283445,0.5331156733773642,,0.3475522374385409,0.3043302624556647,0.357561670649696
fincall,temporal,v,15,ridge_pastvol,val,228,0.10104343720577082,0.24182797049566895,0.36100806200268276,0.5386104434866625,,9.739905018005188e-07,0.8258413282482069,0.000474423795787806
fincall,temporal,v,15,ridge_text,test,481,0.20024882155668305,0.36418965058544256,0.037328935316895406,0.48683853164457047,,0.6142815038185949,8.037609959915893e-05,0.24522825259547626
fincall,temporal,v,15,ridge_text,val,228,0.11633344692650627,0.26978901361641955,0.26431506329209875,0.4074458632973261,,0.008804565667041528,0.056458162459815976,0.17380680382474398
fincall,temporal,v,15,ridge_text_pastvol,test,481,0.19860408866697052,0.3586702167339242,0.045235782157493354,0.5239799609375199,,0.5522492049504275,0.006494328988494999,0.27840444089564387
fincall,temporal,v,15,ridge_text_pastvol,val,228,0.10961935521052502,0.260765948372489,0.30677453019195966,0.4489677072947891,,0.0015645001698454352,0.2282135291089493,0.04677769395358397
fincall,temporal,v,30,mlp_pastvol,test,481,0.3873677635396833,0.3419885510115889,-2.476749821742634,0.3694647673087641,0.1869964148900222,0.22118266252436325,0.28532841220138655,0.4179146160691253
fincall,temporal,v,30,mlp_pastvol,val,228,0.11635634077560306,0.27718791508528773,-0.9831811843840264,0.4493747854212971,0.1869964148900222,9.907693262957244e-08,0.013313637855409692,0.013030445174331818
fincall,temporal,v,30,mlp_text,test,481,0.40483217513646996,0.48957458347283866,-2.633498512834343,0.2062841817384218,0.05932822760283289,6.876985098433062e-12,4.994164914718188e-10,2.3002302470284698e-06
fincall,temporal,v,30,mlp_text,val,228,0.5265520739276297,0.4880913360064348,-7.9745703470129605,0.442116764622391,0.05932822760283289,0.0012853111214914867,0.0032321620929183143,0.008499179557346321
fincall,temporal,v,30,mlp_text_pastvol,test,481,3.108689033704645,0.5712960895374759,-26.901480352994533,0.18263999857596203,0.5175926359003526,0.26753527233461943,0.2731938751527821,0.28283384644438025
fincall,temporal,v,30,mlp_text_pastvol,val,228,0.524854129605972,0.4799303687137607,-7.94563052982382,0.30109385071875694,0.5175926359003526,0.002730327735181895,0.006181542630976687,0.014394652946211171
fincall,temporal,v,30,ridge_pastvol,test,481,0.15273588089999263,0.31960223586242514,-0.37085348001177576,0.6506123770902439,,5.5134637104137405e-06,0.03498591516558214,5.573427611293657e-07
fincall,temporal,v,30,ridge_pastvol,val,228,0.10811117783501484,0.2741362539235539,-0.8426503641729499,0.7293270037456083,,1.6295151132643323e-07,0.11007494591471838,0.003370108676197638
fincall,temporal,v,30,ridge_text,test,481,0.17566865847991875,0.33561211055793355,-0.5766825083090765,0.3821133429314417,,1.798873811876424e-07,0.003973418711323013,0.0658771911318761
fincall,temporal,v,30,ridge_text,val,228,0.12306583250274092,0.27805753555463264,-1.097537975439371,0.5146199387009589,,1.3424604189800066e-06,0.061140413278753,0.162643973464435
fincall,temporal,v,30,ridge_text_pastvol,test,481,0.2329704389144964,0.33409170417893164,-1.0909843518362399,0.4218595262400723,,0.07728502987684653,0.21069323150630623,0.671292296970624
fincall,temporal,v,30,ridge_text_pastvol,val,228,0.10793848823385563,0.26200159626424907,-0.8397070371013449,0.5636190432889607,,1.256515881146345e-05,0.45157661946594585,0.020121596341538987
fincall,ticker_disjoint,dv,3,mlp_pastvol,test,484,0.5801422140161998,0.5973161128101854,0.49210262678733563,0.6548358490107252,0.016691179126461966,7.46052735043996e-12,0.7010066599720255,0.0002463722201624598
fincall,ticker_disjoint,dv,3,mlp_pastvol,val,239,0.6400015857615607,0.6405400657810609,0.47696729688407724,0.6194671106537357,0.016691179126461966,7.367456771816625e-10,0.6771913382395239,0.03493478534108045
fincall,ticker_disjoint,dv,3,mlp_text,test,484,1.3650114305186927,0.9086914039065399,-0.19502719025777715,-0.01315286474933748,0.08033442543286846,2.4093523071514795e-07,5.218609739989708e-18,3.199624872981958e-14
fincall,ticker_disjoint,dv,3,mlp_text,val,239,1.484199826795879,0.9727980989681274,-0.21294238114973352,-0.05307819670205178,0.08033442543286846,2.9986221592846185e-05,6.202381684557649e-13,7.894618031916067e-11
fincall,ticker_disjoint,dv,3,mlp_text_pastvol,test,484,0.8282352730248701,0.707534434668034,0.27490448133522816,0.48031955040574376,0.03219553349479842,4.093421934311946e-06,2.263673642004743e-10,0.0004471018300432416
fincall,ticker_disjoint,dv,3,mlp_text_pastvol,val,239,0.8977466047880895,0.7577285005606886,0.26632864064434913,0.4360193754768213,0.03219553349479842,7.464432518301165e-05,2.4778770296286484e-06,0.0020370549613819276
fincall,ticker_disjoint,dv,3,ridge_pastvol,test,484,0.6265253193921,0.6182715816741481,0.4514955880083784,0.6206018038949302,,3.899525397380114e-11,9.789087254606151e-05,0.11124759489029956
fincall,ticker_disjoint,dv,3,ridge_pastvol,val,239,0.6293189033304468,0.6334060613142524,0.48569757567209904,0.633219904274767,,7.805575588964527e-11,0.44879528695877763,0.03245199215130581
fincall,ticker_disjoint,dv,3,ridge_text,test,484,1.1928847125496174,0.8423715377220403,-0.04433533263376144,0.01517113663898979,,0.03963854917878845,3.68275043638551e-14,1.8964609868448425e-10
fincall,ticker_disjoint,dv,3,ridge_text,val,239,1.321258890845848,0.9048618030966376,-0.07978108893703917,-0.09197974337401135,,0.007134674414062593,2.203080909228648e-10,3.3331737253523594e-08
fincall,ticker_disjoint,dv,3,ridge_text_pastvol,test,484,0.8876393899982352,0.7467192738898077,0.2228979314930416,0.443309288464294,,0.0002039096866816137,1.0972484014086475e-11,3.228881536653092e-05
fincall,ticker_disjoint,dv,3,ridge_text_pastvol,val,239,1.010867264755033,0.8016426607177852,0.17388230007729544,0.34423122405667084,,0.006088035696086285,4.219494618677826e-08,3.989301728042184e-05
fincall,ticker_disjoint,dv,7,mlp_pastvol,test,484,0.24563197150880764,0.3854656400413532,0.36305432598955345,0.602124413599642,0.004299442434138457,2.506221115966349e-11,0.6021465249874742,0.0008474893238129906
fincall,ticker_disjoint,dv,7,mlp_pastvol,val,239,0.2586108913987742,0.3878971382739015,0.45111346618334014,0.5951618071468314,0.004299442434138457,2.3618124536641585e-10,0.16200812316165894,0.003926725981280842
fincall,ticker_disjoint,dv,7,mlp_text,test,484,0.4900510648987985,0.5607841724835302,-0.27074624656631885,-0.009693025659643736,0.04264951465880581,2.1904259949412515e-07,9.617189379539245e-18,3.336609767789505e-13
fincall,ticker_disjoint,dv,7,mlp_text,val,239,0.6027488561599081,0.6106390450686818,-0.27929929257858266,-0.06881869734976286,0.04264951465880581,1.5414577865288303e-05,1.1213660455145778e-11,8.951067101752304e-09
fincall,ticker_disjoint,dv,7,mlp_text_pastvol,test,484,0.33175252279415407,0.44067849445701074,0.13973603298538206,0.3996572587817891,0.03652145051910505,0.0214163257832414,2.5112693298529915e-07,0.003914578548726305
fincall,ticker_disjoint,dv,7,mlp_text_pastvol,val,239,0.37067647608511956,0.46817069418214924,0.21326079878049686,0.4104661892371352,0.03652145051910505,0.000637878215632585,0.00018239159686693062,0.020117145982171222
fincall,ticker_disjoint,dv,7,ridge_pastvol,test,484,0.2677359533797084,0.4004014852257429,0.3057367237873876,0.5379852099879003,,2.2011218943997504e-09,0.005997530689243466,0.43560511875465985
fincall,ticker_disjoint,dv,7,ridge_pastvol,val,239,0.2697798931202064,0.40301133491925045,0.4274079114485395,0.5675413416682237,,3.7953822261190524e-10,0.9816378945861705,0.05915445057829144
fincall,ticker_disjoint,dv,7,ridge_text,test,484,0.3957664019510303,0.5041803641726553,-0.0262576817381015,0.09109584364260583,,0.2591359475687371,1.3160553239452049e-11,4.1042852184593587e-07
fincall,ticker_disjoint,dv,7,ridge_text,val,239,0.4990047979878304,0.5492769914974133,-0.05910857985898832,-0.04245419393491198,,0.02451220383156292,1.3593320625537609e-09,1.8614022742628566e-06
fincall,ticker_disjoint,dv,7,ridge_text_pastvol,test,484,0.3360779976549272,0.4558750640509548,0.12851968975576467,0.37654933851037686,,0.0047903850694041485,5.420165061600197e-08,0.001408374719339711
fincall,ticker_disjoint,dv,7,ridge_text_pastvol,val,239,0.4027566715155545,0.48338416021421904,0.14517245501921028,0.32096946133410403,,0.0036426650882494275,5.38278878238607e-06,0.001859813374488634
fincall,ticker_disjoint,dv,15,mlp_pastvol,test,484,0.1644455739477459,0.3122625440567442,0.2303692111531489,0.4760114844348371,0.002191342997686685,6.598362687149568e-06,0.28145832178188446,7.200425354489116e-05
fincall,ticker_disjoint,dv,15,mlp_pastvol,val,239,0.1881481450427311,0.3226193514428441,0.35398838505581554,0.526628917193464,0.002191342997686685,4.626031089440713e-09,0.36064226867919547,0.001481714946576287
fincall,ticker_disjoint,dv,15,mlp_text,test,484,0.28600842124088555,0.418089486560023,-0.3385637665530037,0.05631499598747015,0.030710445007546515,2.5840634566062728e-05,2.020374643656415e-09,9.780500388691734e-06
fincall,ticker_disjoint,dv,15,mlp_text,val,239,0.3626216513239501,0.4716569445045974,-0.24507099728412785,-0.13805296631461778,0.030710445007546515,0.0010049962243777017,1.7719975319697778e-09,1.6560387532261144e-05
fincall,ticker_disjoint,dv,15,mlp_text_pastvol,test,484,0.22662545940412032,0.3623564627465931,-0.06064229584796288,0.3098139786831135,0.021186874600258043,0.41841175550594756,2.8198231383184547e-06,0.015529917158546649
fincall,ticker_disjoint,dv,15,mlp_text_pastvol,val,239,0.26817319777889964,0.40143822475146757,0.07922025730018656,0.29717632413436196,0.021186874600258043,0.22816508479378592,0.00011776555608697879,0.033941234627162885
fincall,ticker_disjoint,dv,15,ridge_pastvol,test,484,0.172859968181349,0.3253290685737489,0.1909885412073944,0.4026377779077482,,8.546980046429038e-05,0.29689965210700503,0.009730394059828453
fincall,ticker_disjoint,dv,15,ridge_pastvol,val,239,0.19350149574765158,0.33269443346583893,0.33560751431450253,0.4804989339714881,,2.1360349011129335e-09,0.9399195669081567,0.019742995034780483
fincall,ticker_disjoint,dv,15,ridge_text,test,484,0.2119902023286441,0.3546293469321158,0.007852976950041168,0.1319124803607583,,0.7854443186761243,0.0001416000050636372,0.1418607581229711
fincall,ticker_disjoint,dv,15,ridge_text,val,239,0.28715809976776985,0.4072130028171243,0.014035095944481046,0.013843369657803332,,0.6593910579537486,1.0093423994356722e-06,0.005168740879841754
fincall,ticker_disjoint,dv,15,ridge_text_pastvol,test,484,0.19367536685242906,0.3400475591150074,0.09356924730486826,0.2894508750615476,,0.05946405818397825,0.010291646697664084,0.9579053899555534
fincall,ticker_disjoint,dv,15,ridge_text_pastvol,val,239,0.25416887964030477,0.3789944244600035,0.12730445273485913,0.2520255113382101,,0.016928244383787344,0.0006073034658610872,0.13291420092833678
fincall,ticker_disjoint,dv,30,mlp_pastvol,test,484,0.17517829553760797,0.3066954612570098,0.24868315871058355,0.363529053687019,0.005646577923211025,1.4374129079731237e-06,0.1409213888229701,0.000137804322996439
fincall,ticker_disjoint,dv,30,mlp_pastvol,val,239,0.21380940302631748,0.3144694197538978,0.35085931241129875,0.490682952491777,0.005646577923211025,8.230527700410349e-09,0.13807230634310785,0.6839729255588209
fincall,ticker_disjoint,dv,30,mlp_text,test,484,0.28065148600759376,0.4102516915807177,-0.20367758644585243,-0.011654341839767884,0.030379978676650786,0.021723020473088633,5.602245421892388e-07,0.0005186732911153032
fincall,ticker_disjoint,dv,30,mlp_text,val,239,0.33854910975802666,0.4545947404125985,-0.02785938681947231,-0.11166661917538394,0.030379978676650786,0.7549150905709784,7.2237663424430315e-06,0.00010986167055436346
fincall,ticker_disjoint,dv,30,mlp_text_pastvol,test,484,0.22124959606731834,0.36345678879276916,0.05108936501685324,0.2146765966906913,0.022546908516640634,0.5570600518278823,0.006058525464160198,0.37856734750634374
fincall,ticker_disjoint,dv,30,mlp_text_pastvol,val,239,0.26747591288746597,0.39696390582943447,0.18792393810756103,0.23391109017190298,0.022546908516640634,0.05846610489827685,0.04956267469500896,0.06977406703277485
fincall,ticker_disjoint,dv,30,ridge_pastvol,test,484,0.18091724054101843,0.31512653909541055,0.22406957276910855,0.34143672631931293,,1.9207128078857677e-05,0.8100657720949863,0.004556839167139654
fincall,ticker_disjoint,dv,30,ridge_pastvol,val,239,0.22168276557772928,0.32541625238284533,0.3269552188217876,0.47293913884609623,,2.680369011226418e-08,0.8414211320512576,0.877986384592828
fincall,ticker_disjoint,dv,30,ridge_text,test,484,0.19331139661280436,0.3247588139420611,0.1709126553454935,0.14944645248987276,,0.00010196688878031914,0.19937623807833704,0.34787516810620883
fincall,ticker_disjoint,dv,30,ridge_text,val,239,0.27750944353943463,0.3874720374925137,0.15746141918102174,0.049794256423180444,,0.0010299035946265765,0.0001494667760448393,0.011400670840569074
fincall,ticker_disjoint,dv,30,ridge_text_pastvol,test,484,0.17819197215784557,0.3242173173009941,0.23575789310027517,0.21012943629024214,,0.0011590225972395885,0.8978103933988427,0.06856525003970583
fincall,ticker_disjoint,dv,30,ridge_text_pastvol,val,239,0.2556116169807298,0.36944882654065525,0.22394479169792691,0.21208505931959046,,0.005905327009169069,0.0748228670572427,0.1232675461321394
fincall,ticker_disjoint,har_resid,3,mlp_pastvol,test,484,0.5746491560046163,0.5934183573111798,0.0046065343734169595,0.056555074193932825,0.0035456214673671906,0.3732269544190856,0.3732269544190856,0.00038546661439619944
fincall,ticker_disjoint,har_resid,3,mlp_pastvol,val,239,0.6418580977833414,0.6406206896579216,0.005297623706904897,0.1169431263806072,0.0035456214673671906,0.3885718544245688,0.3885718544245688,0.04442534152274163
fincall,ticker_disjoint,har_resid,3,mlp_text,test,484,0.7202618645932988,0.6552447780362519,-0.24762030199593466,-0.03848451305958656,0.054781294211303365,2.2167799950324946e-07,2.2167799950324946e-07,0.08779225938234604
fincall,ticker_disjoint,har_resid,3,mlp_text,val,239,0.8660552865412939,0.7288903225957172,-0.34214595796002567,-0.15717856340575084,0.054781294211303365,6.301274357893485e-08,6.301274357893485e-08,0.00437003885001019
fincall,ticker_disjoint,har_resid,3,mlp_text_pastvol,test,484,0.6696952175820166,0.6456238774237614,-0.16002997059506163,0.04699204082767799,0.036024477479388375,0.0001588911291463728,0.0001588911291463728,0.6990755079921737
fincall,ticker_disjoint,har_resid,3,mlp_text_pastvol,val,239,0.7977688739307587,0.7107552512085861,-0.23632092104484426,-0.01663558214691087,0.036024477479388375,5.956430177624197e-05,5.956430177624197e-05,0.08708447091375471
fincall,ticker_disjoint,har_resid,3,ridge_pastvol,test,484,0.5768751858047481,0.5945447672326072,0.0007506590202763785,0.01556112745306636,,0.7626620261069637,0.7626620261069637,0.0006503231577034977
fincall,ticker_disjoint,har_resid,3,ridge_pastvol,val,239,0.6427873561668729,0.6400770203307787,0.0038575304441085256,0.07905854951160535,,0.2345281309827054,0.2345281309827054,0.05151363420890158
fincall,ticker_disjoint,har_resid,3,ridge_text,test,484,0.5990729311365377,0.6075484475355561,-0.03769974227941497,0.03863239860202714,,0.07254663718719351,0.07254663718719351,0.022640486209653032
fincall,ticker_disjoint,har_resid,3,ridge_text,val,239,0.6822417529246928,0.6514640068291071,-0.05728586300336547,0.024325008833076832,,0.03357908655611051,0.03357908655611051,0.42044934976549453
fincall,ticker_disjoint,har_resid,3,ridge_text_pastvol,test,484,0.5987074055395529,0.6073281808866685,-0.03706658761981774,0.04357856790600432,,0.07762987757369075,0.07762987757369075,0.0217889996702195
fincall,ticker_disjoint,har_resid,3,ridge_text_pastvol,val,239,0.6808384884604644,0.650802283502698,-0.055111191526981074,0.02828612735733478,,0.040266779081863886,0.040266779081863886,0.39926660280103143
fincall,ticker_disjoint,har_resid,7,mlp_pastvol,test,484,0.24489577520898523,0.386989512390758,0.0126485368817697,0.10465658288192947,0.0014941387256640502,0.24183953411801973,0.24183953411801973,0.0006802948557441572
