dataset,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
fincall,temporal,har_resid,3,mlp_wavlm_audio_pastvol,val,228,0.5764809469363235,0.6268268086896429,-0.23105536155479967,-0.1022763224938769,0.07555088923640216,0.003063507279455688,0.003063507279455688,0.7326601764523049,0.0035646150189182144
fincall,temporal,har_resid,3,mlp_wavlm_egemaps_audio,test,481,0.8907905221359882,0.6833531355280602,-0.41501823174473196,0.12456492000785233,0.29881197368871387,0.057047647963856626,0.057047647963856626,0.3006066911763747,0.032445962799391555
fincall,temporal,har_resid,3,mlp_wavlm_egemaps_audio,val,228,0.5619654083994585,0.6062405580341378,-0.2000579250625285,-0.09827032182621084,0.29881197368871387,0.02193477828898275,0.02193477828898275,0.5671418883656308,0.02832243746128031
fincall,temporal,har_resid,3,mlp_wavlm_egemaps_audio_pastvol,test,481,0.9030914515540787,0.686776812299615,-0.4345582234279235,0.1440749162621932,0.13487597802406354,0.08201395327471257,0.08201395327471257,0.3255857667064865,0.04875809590522309
fincall,temporal,har_resid,3,mlp_wavlm_egemaps_audio_pastvol,val,228,0.5558294812630167,0.6113960925415316,-0.18695486235148873,-0.11675582898388605,0.13487597802406354,0.02603386938671823,0.02603386938671823,0.49642014880574936,0.03673642111610101
fincall,temporal,har_resid,3,mlp_wavlm_text_audio_pastvol,test,481,0.7546434689505341,0.6656168913604827,-0.19874902179199383,0.15109532104777326,0.10072297338059258,0.08869853257510682,0.08869853257510682,0.9376376094972735,0.011455091703747458
fincall,temporal,har_resid,3,mlp_wavlm_text_audio_pastvol,val,228,0.672586740836922,0.6773403397624562,-0.4362860001154889,0.08877588611272032,0.10072297338059258,1.76546077326409e-05,1.76546077326409e-05,0.16956771191075273,4.314938727314742e-06
fincall,temporal,har_resid,3,ridge_egemaps_audio,test,481,0.627793639367852,0.6109922274964882,0.002751574692580916,0.061414468543349775,,0.6469120395763224,0.6469120395763224,1.0013325269085011e-05,0.06744557241345712
fincall,temporal,har_resid,3,ridge_egemaps_audio,val,228,0.47091246536144066,0.5593743369633688,-0.005617476843037039,0.15071264902472709,,0.5521121246138522,0.5521121246138522,0.0005030279825141306,0.8107203869994466
fincall,temporal,har_resid,3,ridge_egemaps_audio_pastvol,test,481,0.6354612783906635,0.6139568361720588,-0.009428448266912692,0.04217329526361114,,0.46750808970597874,0.46750808970597874,6.975742009131304e-05,0.003405882691033801
fincall,temporal,har_resid,3,ridge_egemaps_audio_pastvol,val,228,0.47051681143786156,0.5591577397926637,-0.004772571410289084,0.1491229658896576,,0.6095261977896443,0.6095261977896443,0.00046287780979996015,0.7948769506874541
fincall,temporal,har_resid,3,ridge_emotion2vec_audio,test,481,0.6427341958801261,0.6193565428114863,-0.0209814571840794,-0.00416418019884828,,0.0842552701577735,0.0842552701577735,0.00017506759323299723,0.010008280240192374
fincall,temporal,har_resid,3,ridge_emotion2vec_audio,val,228,0.4708285314014575,0.5589988518885411,-0.005438238739847501,0.12190129616986334,,0.798381544221229,0.798381544221229,0.001670943203028291,0.8138867056632733
fincall,temporal,har_resid,3,ridge_emotion2vec_audio_pastvol,test,481,0.6502649926633873,0.6222800105010523,-0.032944106632040615,-0.01853633952308415,,0.042812314122632304,0.042812314122632304,0.0007481963674496225,0.00016599734565664114
fincall,temporal,har_resid,3,ridge_emotion2vec_audio_pastvol,val,228,0.47049734479257305,0.5589437477209457,-0.004731001054527395,0.12176852488180323,,0.8245535457294564,0.8245535457294564,0.0015897113552458143,0.8011673367644007
fincall,temporal,har_resid,3,ridge_wavlm_audio,test,481,0.6226245686889121,0.6113016034397487,0.01096262888558952,0.15459015051694122,,0.4925947344722841,0.4925947344722841,9.198197844321259e-06,0.15403664790459737
fincall,temporal,har_resid,3,ridge_wavlm_audio,val,228,0.45881510805490533,0.5515910420988464,0.02021601627065539,0.007569033450503811,,0.3685555796550235,0.3685555796550235,0.00024401804092674244,0.3837467899180733
fincall,temporal,har_resid,3,ridge_wavlm_audio_pastvol,test,481,0.6291123386274617,0.6138875764865348,0.0006568246383686915,0.1429947912710593,,0.9714554196385065,0.9714554196385065,3.9759495783994754e-05,0.02908568231061462
