stage,dataset,split,target,horizon,segment,n,r2_oos,mse,dm_p_vs_stage1,holm_p_vs_stage1
S0_HAR,maec,temporal,har_resid,15,test,507,0.0,0.2206793320842555,,
S0_HAR,maec,temporal,har_resid,15,val,73,0.0,0.2339451600655644,,
S0_persistence,maec,temporal,har_resid,15,test,507,0.0,0.2206793320842555,,
S0_persistence,maec,temporal,har_resid,15,val,73,0.0,0.2339451600655644,,
S1_GBDT,maec,temporal,har_resid,15,test,507,-0.110907991172503,0.24515443349901,,
S1_GBDT,maec,temporal,har_resid,15,val,73,-0.0886681483517523,0.2546886442244324,,
S2_text,maec,temporal,har_resid,15,test,507,0.0128531458010002,0.2178429084537093,0.0434769561507116,
S2_text,maec,temporal,har_resid,15,val,73,0.0660463070062863,0.2184939462012393,0.2646844712309481,
S0_HAR,maec,temporal,har_resid,30,test,507,0.0,0.1498867335282223,,
S0_HAR,maec,temporal,har_resid,30,val,73,0.0,0.1563768338169086,,
S0_persistence,maec,temporal,har_resid,30,test,507,0.0,0.1498867335282223,,
S0_persistence,maec,temporal,har_resid,30,val,73,0.0,0.1563768338169086,,
S1_GBDT,maec,temporal,har_resid,30,test,507,-0.0629274667120163,0.1593187259628923,,
S1_GBDT,maec,temporal,har_resid,30,val,73,-0.0787093911751734,0.1686851592005387,,
S2_text,maec,temporal,har_resid,30,test,507,-0.0522054479986344,0.1577116376011151,0.9403689254585844,
S2_text,maec,temporal,har_resid,30,val,73,0.0950075501124266,0.141519853941626,0.2549002988125785,
S0_HAR,maec,temporal,v,3,test,506,0.5068022623827804,0.6818672837518043,,
S0_HAR,maec,temporal,v,3,val,73,0.6129807334946821,0.7306358707441053,,
S0_persistence,maec,temporal,v,3,test,506,0.0,1.3825434136135777,,
S0_persistence,maec,temporal,v,3,val,73,0.0,1.887854001020556,,
S1_GBDT,maec,temporal,v,3,test,506,0.3971168719163039,0.8335120979108648,,
S1_GBDT,maec,temporal,v,3,val,73,0.5552163787693524,0.8396865389286896,,
S2_text,maec,temporal,v,3,test,506,0.481933122504132,0.7162499492932645,0.0014642369587875,
S2_text,maec,temporal,v,3,val,73,0.6096957690145932,0.7368374040810513,0.3884962116998545,
S0_HAR,maec,temporal,v,7,test,506,0.3922121319895976,0.3471878274825603,,
S0_HAR,maec,temporal,v,7,val,73,0.60448717815765,0.3290786281192007,,
S0_persistence,maec,temporal,v,7,test,506,0.0,0.5712319145478864,,
S0_persistence,maec,temporal,v,7,val,73,0.0,0.8320302400976782,,
S1_GBDT,maec,temporal,v,7,test,506,0.333042664223284,0.3809873158374909,,
S1_GBDT,maec,temporal,v,7,val,73,0.5471695817288161,0.3767686016377053,,
S2_text,maec,temporal,v,7,test,506,0.2785780140034228,0.4120992622577632,0.1423102825782533,
S2_text,maec,temporal,v,7,val,73,0.6124683216688376,0.3224380753673332,0.3417990518391488,
S0_HAR,maec,temporal,v,15,test,507,0.3064892270405489,0.2206793320842555,,
S0_HAR,maec,temporal,v,15,val,73,0.4793564958274611,0.2339451600655644,,
S0_persistence,maec,temporal,v,15,test,507,0.0,0.3182060620955321,,
S0_persistence,maec,temporal,v,15,val,73,0.0,0.4493384786147952,,
S1_GBDT,maec,temporal,v,15,test,507,0.2167670844339677,0.2492294617658695,,
S1_GBDT,maec,temporal,v,15,val,73,0.440912206898653,0.2512196583642626,,
S2_text,maec,temporal,v,15,test,507,0.1316278476658763,0.276321283027663,0.0913961089275374,
S2_text,maec,temporal,v,15,val,73,0.452419495179019,0.2460489909553811,0.9164828097381196,
S0_HAR,maec,temporal,v,30,test,507,0.2064085577969668,0.1498867335282223,,
S0_HAR,maec,temporal,v,30,val,73,0.299418843528345,0.1563768338169086,,
S0_persistence,maec,temporal,v,30,test,507,0.0,0.1888714085829004,,
S0_persistence,maec,temporal,v,30,val,73,0.0,0.2232101625520033,,
S1_GBDT,maec,temporal,v,30,test,507,0.1308830165045409,0.1641513488961087,,
S1_GBDT,maec,temporal,v,30,val,73,0.2365813395194978,0.1704028033010855,,
S2_text,maec,temporal,v,30,test,507,-0.0125803713386458,0.1912474810381264,0.010599246726386,
S2_text,maec,temporal,v,30,val,73,0.2986330930858769,0.1565522213008972,0.5888946157639088,
S0_HAR,maec,ticker_disjoint,dv,3,test,514,0.473529699862556,0.6674342160117328,,
S0_HAR,maec,ticker_disjoint,dv,3,val,256,0.5065042505299645,0.7583200239390049,,
S0_persistence,maec,ticker_disjoint,dv,3,test,514,0.0,1.2677528358911945,,
S0_persistence,maec,ticker_disjoint,dv,3,val,257,0.0,1.5315673793257625,,
S1_GBDT,maec,ticker_disjoint,dv,3,test,514,0.3935861774063484,0.7687828433167214,,
S1_GBDT,maec,ticker_disjoint,dv,3,val,257,0.5057792402463264,0.7569323938243211,,
S2_text,maec,ticker_disjoint,dv,3,test,514,0.329571802556286,0.8499372485706899,0.1085229333808489,0.2298500038087536
S2_text,maec,ticker_disjoint,dv,3,val,257,0.3691398839560514,0.9662047746505766,0.0020016978822104,
S0_HAR,maec,ticker_disjoint,dv,7,test,514,0.3789045583342723,0.3057006918965163,,
S0_HAR,maec,ticker_disjoint,dv,7,val,256,0.4392311288196625,0.3383384572736703,,
S0_persistence,maec,ticker_disjoint,dv,7,test,514,0.0,0.4921959998235566,,
S0_persistence,maec,ticker_disjoint,dv,7,val,258,0.0,0.5998268050986963,,
S1_GBDT,maec,ticker_disjoint,dv,7,test,514,0.2849765515640704,0.3519316811002096,,
S1_GBDT,maec,ticker_disjoint,dv,7,val,258,0.4187928818085435,0.3486236088054018,,
S2_text,maec,ticker_disjoint,dv,7,test,514,0.1422453039006809,0.4221834302499553,0.0078069712230875,0.03122788489235
S2_text,maec,ticker_disjoint,dv,7,val,258,0.2856296439236863,0.4284984883424734,0.0269134820662959,
S0_HAR,maec,ticker_disjoint,dv,15,test,514,0.311347515036161,0.2076414471668755,,
S0_HAR,maec,ticker_disjoint,dv,15,val,256,0.3041793787351765,0.1939667119247927,,
S0_persistence,maec,ticker_disjoint,dv,15,test,514,0.0,0.3015184751388485,,
S0_persistence,maec,ticker_disjoint,dv,15,val,257,0.0,0.2777275190765251,,
S1_GBDT,maec,ticker_disjoint,dv,15,test,514,0.2266666257979525,0.2331742997633819,,
S1_GBDT,maec,ticker_disjoint,dv,15,val,257,0.319052936388552,0.1891177385992522,,
S2_text,maec,ticker_disjoint,dv,15,test,514,0.2036854012128536,0.2401035635571043,0.5228761818245067,0.5228761818245067
S2_text,maec,ticker_disjoint,dv,15,val,257,0.1705827965871725,0.2303519821832341,0.0102533351912523,
S0_HAR,maec,ticker_disjoint,dv,30,test,514,0.2246311305036656,0.1424984294565704,,
S0_HAR,maec,ticker_disjoint,dv,30,val,254,0.1770428648334254,0.1328740628062134,,
S0_persistence,maec,ticker_disjoint,dv,30,test,514,0.0,0.1837814684888431,,
S0_persistence,maec,ticker_disjoint,dv,30,val,254,0.0,0.1614592754935145,,
S1_GBDT,maec,ticker_disjoint,dv,30,test,514,0.232868651679403,0.1409845257181855,,
S1_GBDT,maec,ticker_disjoint,dv,30,val,254,0.2116409039487657,0.1272878884771543,,
S2_text,maec,ticker_disjoint,dv,30,test,514,0.1626359857035109,0.1538919882071213,0.0766166679362512,0.2298500038087536
S2_text,maec,ticker_disjoint,dv,30,val,254,0.2118152388355471,0.1272597404926413,0.923197939177652,
S0_HAR,maec,ticker_disjoint,har_resid,3,test,514,0.0,0.6674342160117328,,
S0_HAR,maec,ticker_disjoint,har_resid,3,val,256,0.0,0.7583200239390049,,
S0_persistence,maec,ticker_disjoint,har_resid,3,test,514,0.0,0.6674342160117328,,
S0_persistence,maec,ticker_disjoint,har_resid,3,val,256,0.0,0.7583200239390049,,
S1_GBDT,maec,ticker_disjoint,har_resid,3,test,514,-0.1615843206409633,0.7752811203785226,,
S1_GBDT,maec,ticker_disjoint,har_resid,3,val,256,0.0367162701897177,0.7304773410497871,,
S2_text,maec,ticker_disjoint,har_resid,3,test,514,0.0586146035978583,0.6283128240125577,9.824890172340001e-08,
S2_text,maec,ticker_disjoint,har_resid,3,val,256,0.0513156834921785,0.7194063136047697,0.8952680744281846,
S0_HAR,maec,ticker_disjoint,har_resid,7,test,514,0.0,0.3057006918965163,,
S0_HAR,maec,ticker_disjoint,har_resid,7,val,256,0.0,0.3383384572736703,,
S0_persistence,maec,ticker_disjoint,har_resid,7,test,514,0.0,0.3057006918965163,,
S0_persistence,maec,ticker_disjoint,har_resid,7,val,256,0.0,0.3383384572736703,,
S1_GBDT,maec,ticker_disjoint,har_resid,7,test,514,-0.118748637292864,0.3420022324787133,,
S1_GBDT,maec,ticker_disjoint,har_resid,7,val,256,0.0048257392603405,0.3367057240971217,,
S2_text,maec,ticker_disjoint,har_resid,7,test,514,0.0713333965564646,0.2838940232138765,8.018702327714326e-05,
S2_text,maec,ticker_disjoint,har_resid,7,val,256,0.062948424900338,0.3170405843050825,0.3894265227673231,
S0_HAR,maec,ticker_disjoint,har_resid,15,test,514,0.0,0.2076414471668755,,
S0_HAR,maec,ticker_disjoint,har_resid,15,val,256,0.0,0.1939667119247927,,
S0_persistence,maec,ticker_disjoint,har_resid,15,test,514,0.0,0.2076414471668755,,
S0_persistence,maec,ticker_disjoint,har_resid,15,val,256,0.0,0.1939667119247927,,
S1_GBDT,maec,ticker_disjoint,har_resid,15,test,514,-0.1184776367166942,0.2322423151116413,,
S1_GBDT,maec,ticker_disjoint,har_resid,15,val,256,0.051940247643286,0.183892032872865,,
S2_text,maec,ticker_disjoint,har_resid,15,test,514,0.0536393593640586,0.1965036929634183,0.0002527001364729,
S2_text,maec,ticker_disjoint,har_resid,15,val,256,0.0686157368562023,0.1806575430604983,0.9010407557358296,
S0_HAR,maec,ticker_disjoint,har_resid,30,test,514,0.0,0.1424984294565704,,
S0_HAR,maec,ticker_disjoint,har_resid,30,val,254,0.0,0.1328740628062134,,
S0_persistence,maec,ticker_disjoint,har_resid,30,test,514,0.0,0.1424984294565704,,
S0_persistence,maec,ticker_disjoint,har_resid,30,val,254,0.0,0.1328740628062134,,
S1_GBDT,maec,ticker_disjoint,har_resid,30,test,514,-0.0042988235742962,0.1431110050644185,,
S1_GBDT,maec,ticker_disjoint,har_resid,30,val,254,0.0278896462372072,0.1291682522004477,,
S2_text,maec,ticker_disjoint,har_resid,30,test,514,0.0368311943055449,0.1372500421130205,0.4328480234550771,
S2_text,maec,ticker_disjoint,har_resid,30,val,254,0.0643269296992892,0.1243266823092192,0.6994615239615067,
S0_HAR,maec,ticker_disjoint,v,3,test,514,0.473529699862556,0.6674342160117328,,
S0_HAR,maec,ticker_disjoint,v,3,val,256,0.5065042505299645,0.7583200239390049,,
S0_persistence,maec,ticker_disjoint,v,3,test,514,0.0,1.2677528358911945,,
S0_persistence,maec,ticker_disjoint,v,3,val,257,0.0,1.5315673793257625,,
S1_GBDT,maec,ticker_disjoint,v,3,test,514,0.3953868256477476,0.766500066402245,,
S1_GBDT,maec,ticker_disjoint,v,3,val,257,0.4986304699368801,0.7678812172325616,,
S2_text,maec,ticker_disjoint,v,3,test,514,0.4514516019767376,0.6954237872175625,0.087358222558008,
S2_text,maec,ticker_disjoint,v,3,val,257,0.4690236555889968,0.8132260482935336,0.375039809796316,
S0_HAR,maec,ticker_disjoint,v,7,test,514,0.3789045583342723,0.3057006918965163,,
S0_HAR,maec,ticker_disjoint,v,7,val,256,0.4392311288196625,0.3383384572736703,,
S0_persistence,maec,ticker_disjoint,v,7,test,514,0.0,0.4921959998235566,,
S0_persistence,maec,ticker_disjoint,v,7,val,258,0.0,0.5998268050986963,,
S1_GBDT,maec,ticker_disjoint,v,7,test,514,0.3058705917866595,0.3416477180824988,,
S1_GBDT,maec,ticker_disjoint,v,7,val,258,0.3841365359181075,0.3694114140372573,,
S2_text,maec,ticker_disjoint,v,7,test,514,0.2991404714425609,0.3449602563941952,0.7689452341685533,
S2_text,maec,ticker_disjoint,v,7,val,258,0.3619261967821762,0.3827337708013215,0.6331293054646028,
S0_HAR,maec,ticker_disjoint,v,15,test,514,0.311347515036161,0.2076414471668755,,
S0_HAR,maec,ticker_disjoint,v,15,val,256,0.3041793787351765,0.1939667119247927,,
S0_persistence,maec,ticker_disjoint,v,15,test,514,0.0,0.3015184751388485,,
S0_persistence,maec,ticker_disjoint,v,15,val,257,0.0,0.2777275190765251,,
S1_GBDT,maec,ticker_disjoint,v,15,test,514,0.2357311950523107,0.2304411646640173,,
S1_GBDT,maec,ticker_disjoint,v,15,val,257,0.2484644576759194,0.2087221016674977,,
S2_text,maec,ticker_disjoint,v,15,test,514,0.1856020826845233,0.2455560181852165,0.2787466580115014,
S2_text,maec,ticker_disjoint,v,15,val,257,0.1824353370905675,0.2270602055144722,0.3966667162996689,
S0_HAR,maec,ticker_disjoint,v,30,test,514,0.2246311305036656,0.1424984294565704,,
S0_HAR,maec,ticker_disjoint,v,30,val,254,0.1770428648334254,0.1328740628062134,,
S0_persistence,maec,ticker_disjoint,v,30,test,514,0.0,0.1837814684888431,,
S0_persistence,maec,ticker_disjoint,v,30,val,254,0.0,0.1614592754935145,,
S1_GBDT,maec,ticker_disjoint,v,30,test,514,0.2205696058620724,0.1432448624195061,,
S1_GBDT,maec,ticker_disjoint,v,30,val,254,0.2089282615953047,0.1277258697462172,,
S2_text,maec,ticker_disjoint,v,30,test,514,0.0900910162354393,0.1672244092274418,0.0255795235825377,
S2_text,maec,ticker_disjoint,v,30,val,254,0.1848477549591444,0.1316138909012084,0.683379419902915,
