model_id,window,year,quarter,mse,model,condition,n_test,persistence_mse
mTMLP_dDEC_embargoed_e(DEC),15,2019,fourth,0.23341,TMLP,embargoed,90,0.20359701773258232
mTMLP_dDEC_embargoed_e(DEC),15,2019,second,0.182341,TMLP,embargoed,90,0.28195104780762553
mTMLP_dDEC_embargoed_e(DEC),15,2019,third,0.160854,TMLP,embargoed,90,0.4141590999177444
mTMLP_dDEC_embargoed_e(DEC),15,2020,first,0.658738,TMLP,embargoed,90,0.7323573487171596
mTMLP_dDEC_embargoed_e(DEC),15,2020,fourth,0.288347,TMLP,embargoed,90,0.311069026308588
mTMLP_dDEC_embargoed_e(DEC),15,2020,second,0.254502,TMLP,embargoed,90,0.1625990604770849
mTMLP_dDEC_embargoed_e(DEC),15,2020,third,0.246417,TMLP,embargoed,90,0.18890932132089494
mTMLP_dDEC_embargoed_e(DEC),15,2021,first,0.103102,TMLP,embargoed,90,0.12482778603867913
mTMLP_dDEC_embargoed_e(DEC),15,2021,fourth,0.146117,TMLP,embargoed,90,0.2639632459551622
mTMLP_dDEC_embargoed_e(DEC),15,2021,second,0.167595,TMLP,embargoed,90,0.20545621244374535
mTMLP_dDEC_embargoed_e(DEC),15,2021,third,0.31628,TMLP,embargoed,90,0.17653243360902454
mTMLP_dDEC_embargoed_e(DEC),15,2022,first,0.185113,TMLP,embargoed,90,0.21150227740534738
mTMLP_dDEC_embargoed_e(DEC),15,2022,fourth,0.227548,TMLP,embargoed,90,0.13866288692894732
mTMLP_dDEC_embargoed_e(DEC),15,2022,second,0.267961,TMLP,embargoed,90,0.2270803420934314
mTMLP_dDEC_embargoed_e(DEC),15,2022,third,0.138313,TMLP,embargoed,90,0.12276621072678637
mTMLP_dDEC_embargoed_e(DEC),15,2023,first,0.132076,TMLP,embargoed,90,0.15205777932059264
mTMLP_dDEC_embargoed_e(DEC),15,2023,fourth,0.121458,TMLP,embargoed,90,0.23534454424392873
mTMLP_dDEC_embargoed_e(DEC),15,2023,second,0.134731,TMLP,embargoed,90,0.2600911001568007
mTMLP_dDEC_embargoed_e(DEC),15,2023,third,0.129706,TMLP,embargoed,90,0.2713432150509964
mTMLP_dDEC_embargoed_e(DEC),30,2019,fourth,0.218167,TMLP,embargoed,90,0.10326245918217328
mTMLP_dDEC_embargoed_e(DEC),30,2019,second,0.124814,TMLP,embargoed,90,0.13677130133346305
mTMLP_dDEC_embargoed_e(DEC),30,2019,third,0.118178,TMLP,embargoed,90,0.21789132256609625
mTMLP_dDEC_embargoed_e(DEC),30,2020,first,1.333001,TMLP,embargoed,90,1.7959268515453077
mTMLP_dDEC_embargoed_e(DEC),30,2020,fourth,0.193939,TMLP,embargoed,90,0.16719516355500352
mTMLP_dDEC_embargoed_e(DEC),30,2020,second,0.188931,TMLP,embargoed,90,0.5472884996742
mTMLP_dDEC_embargoed_e(DEC),30,2020,third,0.202574,TMLP,embargoed,90,0.16852149033310468
mTMLP_dDEC_embargoed_e(DEC),30,2021,first,0.101915,TMLP,embargoed,90,0.06734998751514759
mTMLP_dDEC_embargoed_e(DEC),30,2021,fourth,0.093904,TMLP,embargoed,90,0.13064133450186097
mTMLP_dDEC_embargoed_e(DEC),30,2021,second,0.194656,TMLP,embargoed,90,0.09043868312643127
mTMLP_dDEC_embargoed_e(DEC),30,2021,third,0.219546,TMLP,embargoed,90,0.09148408412685821
mTMLP_dDEC_embargoed_e(DEC),30,2022,first,0.107639,TMLP,embargoed,90,0.14906483864576806
mTMLP_dDEC_embargoed_e(DEC),30,2022,fourth,0.125117,TMLP,embargoed,90,0.07572643418068918
mTMLP_dDEC_embargoed_e(DEC),30,2022,second,0.21022,TMLP,embargoed,90,0.13859115071432462
mTMLP_dDEC_embargoed_e(DEC),30,2022,third,0.098451,TMLP,embargoed,90,0.09065922419152397
mTMLP_dDEC_embargoed_e(DEC),30,2023,first,0.119835,TMLP,embargoed,90,0.07211956864242837
mTMLP_dDEC_embargoed_e(DEC),30,2023,fourth,0.097761,TMLP,embargoed,90,0.11956551079295051
mTMLP_dDEC_embargoed_e(DEC),30,2023,second,0.093793,TMLP,embargoed,90,0.12065496870451385
mTMLP_dDEC_embargoed_e(DEC),30,2023,third,0.104827,TMLP,embargoed,90,0.10554529409563376
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2019,fourth,0.653531,TMLP,ticker_disjoint,30,1.3179593197146704
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2019,second,1.005203,TMLP,ticker_disjoint,30,1.4806638955458566
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2019,third,0.68866,TMLP,ticker_disjoint,30,0.9668722835882472
